Code,Description,OrgCode,Parent,Stage,MonitoringCode
487,Public/Pvt. Schools,DOSEL,432.0,4,1099.0
488,NCERT,DOSEL,432.0,4,1099.0
489,Others,DOSEL,432.0,4,1099.0
490,Hall ticket not received,DOSEL,401.0,3,1099.0
491,Results not out,DOSEL,401.0,3,1099.0
492,Board Exam Re-evaluation,DOSEL,401.0,3,1099.0
493,Others,DOSEL,401.0,3,1099.0
494,CBSE/CBSE Affiliated,DOSEL,490.0,4,1099.0
495,KVS,DOSEL,490.0,4,1099.0
496,NIOS,DOSEL,490.0,4,1099.0
497,NVS,DOSEL,490.0,4,1099.0
498,State Government Schools,DOSEL,490.0,4,1099.0
499,Public/Pvt. Schools,DOSEL,490.0,4,1099.0
500,Others,DOSEL,490.0,4,1099.0
501,CBSE/CBSE Affiliated,DOSEL,491.0,4,1099.0
502,KVS,DOSEL,491.0,4,1099.0
503,NIOS,DOSEL,491.0,4,1099.0
504,NVS,DOSEL,491.0,4,1099.0
505,State Government Schools,DOSEL,491.0,4,1099.0
506,Public/Pvt. Schools,DOSEL,491.0,4,1099.0
507,Others,DOSEL,491.0,4,1099.0
508,CBSE/CBSE Affiliated,DOSEL,492.0,4,1099.0
509,KVS,DOSEL,492.0,4,1099.0
510,NIOS,DOSEL,492.0,4,1099.0
511,NVS,DOSEL,492.0,4,1099.0
512,State Government Schools,DOSEL,492.0,4,1099.0
513,Public/Pvt. Schools,DOSEL,492.0,4,1099.0
514,Others,DOSEL,492.0,4,1099.0
515,Certificate not got on time,DOSEL,402.0,3,1099.0
516,Transfer Certificate Related,DOSEL,402.0,3,1099.0
517,Change in details in certificates,DOSEL,402.0,3,1099.0
518,Results Delayed,DOSEL,402.0,3,1099.0
519,Others,DOSEL,402.0,3,1099.0
520,CBSE/CBSE Affiliated,DOSEL,515.0,4,1099.0
521,KVS,DOSEL,515.0,4,1099.0
522,NIOS,DOSEL,515.0,4,1099.0
523,NVS,DOSEL,515.0,4,1099.0
524,State Government Schools,DOSEL,515.0,4,1099.0
525,Public/Pvt. Schools,DOSEL,515.0,4,1099.0
526,Others,DOSEL,515.0,4,1099.0
527,CBSE/CBSE Affiliated,DOSEL,516.0,4,1099.0
528,KVS,DOSEL,516.0,4,1099.0
529,NIOS,DOSEL,516.0,4,1099.0
530,NVS,DOSEL,516.0,4,1099.0
531,State Government Schools,DOSEL,516.0,4,1099.0
532,Public/Pvt. Schools,DOSEL,516.0,4,1099.0
533,Others,DOSEL,516.0,4,1099.0
534,CBSE/CBSE Affiliated,DOSEL,517.0,4,1099.0
535,KVS,DOSEL,517.0,4,1099.0
536,NIOS,DOSEL,517.0,4,1099.0
537,NVS,DOSEL,517.0,4,1099.0
538,State Government Schools,DOSEL,517.0,4,1099.0
539,Public/Pvt. Schools,DOSEL,517.0,4,1099.0
540,Others,DOSEL,517.0,4,1099.0
541,CBSE/CBSE Affiliated,DOSEL,518.0,4,1099.0
542,KVS,DOSEL,518.0,4,1099.0
543,NIOS,DOSEL,518.0,4,1099.0
544,NVS,DOSEL,518.0,4,1099.0
545,State Government Schools,DOSEL,518.0,4,1099.0
546,Public/Pvt. Schools,DOSEL,518.0,4,1099.0
547,Others,DOSEL,518.0,4,1099.0
548,Cook cum Helper,DOSEL,407.0,3,1099.0
549,Housekeeping,DOSEL,407.0,3,1099.0
550,Infrastructure,DOSEL,407.0,3,1099.0
551,Others,DOSEL,407.0,3,1099.0
552,Economic Analysis,DOSEL,408.0,3,1099.0
553,Resource Allocation for Education,DOSEL,408.0,3,1099.0
554,Expenditure on Education,DOSEL,408.0,3,1099.0
555,Operation Digital Board,DOSEL,408.0,3,1099.0
556,All Digital Initiatives,DOSEL,408.0,3,1099.0
557,ICT Component of Samagra Shiksha,DOSEL,408.0,3,1099.0
558,Coordination,DOSEL,408.0,3,1099.0
559,Perfotmance Grading Index,DOSEL,408.0,3,1099.0
560,UDISE+,DOSEL,408.0,3,1099.0
561,DIKSHA,DOSEL,408.0,3,1099.0
562,Data related in School Education,DOSEL,408.0,3,1099.0
563,UNESCO,DOSEL,408.0,3,1099.0
564,NIC,DOSEL,408.0,3,1099.0
565,Others,DOSEL,408.0,3,1099.0
566,Early Childhood Education (ECE) / Pre- Primary,DOSEL,409.0,3,1099.0
567,Promotion of Sports/Games/Play,DOSEL,409.0,3,1099.0
568,Promotion of Reading/Libraries,DOSEL,409.0,3,1099.0
569,Yoga in schools,DOSEL,409.0,3,1099.0
570,Life Skills,DOSEL,409.0,3,1099.0
571,Inclusive Education/Childern with Special Needs (CWSN),DOSEL,409.0,3,1099.0
572,Equity,DOSEL,409.0,3,1099.0
573,"Experiential Learning including Rangotsav, Langauage Festival etc",DOSEL,409.0,3,1099.0
574,Adolescent Education,DOSEL,409.0,3,1099.0
575,Mahila Samakhya & Also,DOSEL,409.0,3,1099.0
576,Scheme for providing Quality Education in Madrasas (SPQEM),DOSEL,409.0,3,1099.0
577,Scheme for Infrastructure Development in Minority Institutions,DOSEL,409.0,3,1099.0
578,National Means-cum-Merit Scholarship Scheme,DOSEL,409.0,3,1099.0
579,National Scheme for incentive to Girl Child for Secondary Education,DOSEL,409.0,3,1099.0
580,Others,DOSEL,409.0,3,1099.0
581,"Release of grants of PLA and Saakshar Bharat Scheme, Directorate of Adult Education (DAE), policy / administrative matters of TSG-NLMA (Ed.CIL) including release of funds to Ed.CIL for TSG-NLMA, Administrative Matters of DAE & NLMA.",DOSEL,410.0,3,1099.0
582,"Annual Plan and Budget of Adult Education Bureau, Release of grants of PLA and Saakshar Bharat Scheme.",DOSEL,410.0,3,1099.0
583,Directorate of Adult Education (DAE),DOSEL,410.0,3,1099.0
584,"Release of grants, administrative matters and all policy matters in respect of Padhna Likhna Abhiyan (PLA) and Saakshar Bharat scheme.",DOSEL,410.0,3,1099.0
585,"Budget of Samagra Shiksha Scheme, BE/RE, Outcome Budget, Expenditure SSA",DOSEL,411.0,3,1099.0
586,"PFMS Audit-SSA-RMSA, QPR, Finance and Digital initiative, Model Schools",DOSEL,411.0,3,1099.0
587,"Curriculum, Pedagogy, CCE, Text Books. Uniforms, NIEPA, DBT, UIDAI",DOSEL,411.0,3,1099.0
588,"PISA, ICC, External funding and Joint Review Missions, National Achievement Survey [NAS], School Based Assessment, NCERT, UIDA",DOSEL,411.0,3,1099.0
589,RTE Act,DOSEL,411.0,3,1099.0
590,"School Insfrastructure, Civil Work, Swachh Vidyalaya, School Grant, Swachta Action Plan [Ministry of Drinking Water and Sanitation, Unicef-WASH Unicef-Education]",DOSEL,411.0,3,1099.0
591,"[SCERT, DITS, BRCs, CRCs, CSSTE] Teaher Education",DOSEL,411.0,3,1099.0
592,"NIOS, NITE",DOSEL,411.0,3,1099.0
593,"All aspect of Universal Access including residental schools/hostels Policy and planning regarding Samagra Shiksha Scheme, out of School Children/EWS, Shagunotsav",DOSEL,411.0,3,1099.0
594,"Vocational Education and Skill Development, Appointment of Language Teachers (ALT) Scheme",DOSEL,411.0,3,1099.0
595,"Community Mobilisation including SMC/SMDC Rashtriya Avishkar Abhyan, Monitoring and Evaluation",DOSEL,411.0,3,1099.0
596,Coordination work of all Uts,DOSEL,411.0,3,1099.0
597,Coordination work of SS-II Bureau,DOSEL,411.0,3,1099.0
598,National Mean-cum-Merit Scholarship Scheme (NMMSS),DOSEL,398.0,2,1099.0
599,National Scheme of incentive to Girls for Secondary Education (NSIGSE),DOSEL,398.0,2,1099.0
600,Financial,DOSEL,398.0,2,1099.0
601,Programmes/Schemes,DOSEL,600.0,3,1099.0
602,Budget related issues (BE/RE/Exp.) of the programmes/schemes,DOSEL,601.0,4,1099.0
605,Statistics related to School Education,DOSEL,412.0,3,1099.0
606,Supply of data to UNESCO,DOSEL,412.0,3,1099.0
607,Supply of data to Institute of Statistics,DOSEL,412.0,3,1099.0
608,Supply of data to International Agencies,DOSEL,412.0,3,1099.0
609,Sustainable Development Goals (SDGs),DOSEL,412.0,3,1099.0
610,Index of Service (Education),DOSEL,412.0,3,1099.0
611,Production,DOSEL,412.0,3,1099.0
612,"Population, Projection",DOSEL,412.0,3,1099.0
613,Aspirational Districts,DOSEL,412.0,3,1099.0
614,Education For All (EFA),DOSEL,412.0,3,1099.0
615,Others,DOSEL,412.0,3,1099.0
616,Road Transport and Highways,MORTH,,1,503.0
617,Employee Related/Services Related,MORTH,616.0,2,101.0
618,Pension Related,MORTH,616.0,2,102.0
619,Construction & Maintenance of National Highways,MORTH,616.0,2,503.0
620,Land Acquisition,MORTH,616.0,2,699.0
621,User Free/Toll Related,MORTH,616.0,2,503.0
622,Road Transport Related,MORTH,616.0,2,503.0
623,Policiy Related,MORTH,616.0,2,503.0
624,Suggestions/Miscellaneous/Others,MORTH,616.0,2,2101.0
625,Compensatory ground appointment,MORTH,617.0,3,105.0
626,Pending any type of Bill dues for payment,MORTH,617.0,3,503.0
627,Issues related to promotion,MORTH,617.0,3,199.0
628,Transfer/Posting,MORTH,617.0,3,107.0
629,Misbehaviour/Harassment by any officer/staff,MORTH,617.0,3,299.0
630,Allegation of Corruption/Malpratices,MORTH,617.0,3,399.0
631,Others,MORTH,617.0,3,1799.0
632,Pension Not Started/Pension Stopped,MORTH,618.0,3,102.0
633,Revision of Pension,MORTH,618.0,3,102.0
634,Miscalculation in Pension,MORTH,618.0,3,102.0
635,Adding beneficiary in PPO,MORTH,618.0,3,102.0
636,Others,MORTH,618.0,3,1799.0
637,Quality of National Highways below par,MORTH,619.0,3,503.0
638,Construction of new National Highways,MORTH,619.0,3,503.0
639,Others,MORTH,619.0,3,1799.0
640,Land Acquisition related,MORTH,620.0,3,699.0
641,Acquired Land Compensation Related,MORTH,620.0,3,603.0
642,Others,MORTH,620.0,3,1799.0
643,Fastag/Toll collection Related,MORTH,621.0,3,503.0
644,Wayside Amenities,MORTH,621.0,3,503.0
645,Others,MORTH,621.0,3,1799.0
646,Road Transport,MORTH,622.0,3,503.0
647,Road Safety Schemes Related,MORTH,622.0,3,801.0
648,Others,MORTH,622.0,3,1799.0
649,Tolls TOLLW,MORTH,623.0,3,503.0
650,Land Acquisation,MORTH,623.0,3,699.0
651,MVL (Motor Vehicle Legislation) MVLRT,MORTH,623.0,3,503.0
652,Transport TPTRT,MORTH,623.0,3,503.0
653,Others,MORTH,623.0,3,1799.0
654,General Related to Policies/Act/Rules governed by MoRTH,MORTH,624.0,3,503.0
655,Others,MORTH,624.0,3,1799.0
656,Health and Family Welfare,DHLTH,,1,505.0
657,Hospitals,DHLTH,656.0,2,505.0
658,Medicines,DHLTH,656.0,2,505.0
659,CGHS Health Centres,DHLTH,656.0,2,505.0
660,Medical Education,DHLTH,656.0,2,505.0
661,Financial Assistance for Medical Treatment,DHLTH,656.0,2,505.0
662,Health Schemes,DHLTH,656.0,2,505.0
663,Public Health,DHLTH,656.0,2,505.0
664,Food Regulation,DHLTH,656.0,2,505.0
665,Online Health Services,DHLTH,656.0,2,505.0
666,Policy Matters,DHLTH,656.0,2,505.0
667,MoHFW Employee Related,DHLTH,656.0,2,199.0
668,Other,DHLTH,656.0,2,505.0
669,AIIMS,DHLTH,657.0,3,505.0
670,RML Hospital,DHLTH,657.0,3,505.0
671,Safdarjung Hospital,DHLTH,657.0,3,505.0
672,LHMC & Smt. S.K. Hospital,DHLTH,657.0,3,505.0
673,KalavatiSaran Hospital,DHLTH,657.0,3,505.0
674,"Jawaharlal Institute of Postgraduate Medical Education & Research, Puducherry",DHLTH,657.0,3,505.0
675,"Postgraduate Institute of Medical Education and Research, Chandigarh",DHLTH,657.0,3,505.0
676,North East Institutions,DHLTH,657.0,3,505.0
677,Other Hospitals,DHLTH,657.0,3,505.0
678,AIIMS New Delhi,DHLTH,669.0,4,505.0
679,AIIMS Bhubaneswar,DHLTH,669.0,4,505.0
680,AIIMS Jodhpur,DHLTH,669.0,4,505.0
681,AIIMS Patna,DHLTH,669.0,4,505.0
682,AIIMS Raipur,DHLTH,669.0,4,505.0
683,AIIMS Rishikesh,DHLTH,669.0,4,505.0
684,Other AIIMS,DHLTH,669.0,4,505.0
685,Patient Care,DHLTH,678.0,5,505.0
686,Students Related,DHLTH,678.0,5,505.0
687,Recruitment Related,DHLTH,678.0,5,505.0
688,Procurement Related,DHLTH,678.0,5,505.0
689,Other,DHLTH,678.0,5,505.0
690,Patient Care,DHLTH,679.0,5,505.0
691,Students Related,DHLTH,679.0,5,505.0
692,Recruitment Related,DHLTH,679.0,5,505.0
693,Procurement Related,DHLTH,679.0,5,505.0
694,Other,DHLTH,679.0,5,505.0
695,Patient Care,DHLTH,680.0,5,505.0
696,Students Related,DHLTH,680.0,5,505.0
697,Recruitment Related,DHLTH,680.0,5,505.0
698,Procurement Related,DHLTH,680.0,5,505.0
699,Other,DHLTH,680.0,5,505.0
700,Patient Care,DHLTH,681.0,5,505.0
701,Students Related,DHLTH,681.0,5,505.0
702,Recruitment Related,DHLTH,681.0,5,505.0
703,Procurement Related,DHLTH,681.0,5,505.0
704,Other,DHLTH,681.0,5,505.0
705,Patient Care,DHLTH,682.0,5,505.0
706,Students Related,DHLTH,682.0,5,505.0
707,Recruitment Related,DHLTH,682.0,5,505.0
708,Procurement Related,DHLTH,682.0,5,505.0
709,Other,DHLTH,682.0,5,505.0
710,Patient Care,DHLTH,683.0,5,505.0
711,Students Related,DHLTH,683.0,5,505.0
712,Recruitment Related,DHLTH,683.0,5,505.0
713,Procurement Related,DHLTH,683.0,5,505.0
714,Other,DHLTH,683.0,5,505.0
715,Patient Care,DHLTH,684.0,5,505.0
716,Students Related,DHLTH,684.0,5,505.0
717,Recruitment Related,DHLTH,684.0,5,505.0
718,Procurement Related,DHLTH,684.0,5,505.0
719,Other,DHLTH,684.0,5,505.0
720,Deficiency in treatment,DHLTH,685.0,6,505.0
721,Non-availability of appointment,DHLTH,685.0,6,505.0
722,Long waiting period,DHLTH,685.0,6,505.0
723,Misbehaviour by staff,DHLTH,685.0,6,505.0
724,Insufficient space in waiting area,DHLTH,685.0,6,505.0
725,Lack of facilities in OPD,DHLTH,685.0,6,505.0
726,Financial difficulties,DHLTH,685.0,6,505.0
727,Other,DHLTH,685.0,6,505.0
728,Deficiency in treatment,DHLTH,690.0,6,505.0
729,Non-availability of appointment,DHLTH,690.0,6,505.0
730,Long waiting period,DHLTH,690.0,6,505.0
731,Misbehaviour by staff,DHLTH,690.0,6,505.0
732,Insufficient space in waiting area,DHLTH,690.0,6,505.0
733,Lack of facilities in OPD,DHLTH,690.0,6,505.0
734,Financial difficulties,DHLTH,690.0,6,505.0
735,Other,DHLTH,690.0,6,505.0
736,Deficiency in treatment,DHLTH,695.0,6,505.0
737,Non-availability of appointment,DHLTH,695.0,6,505.0
738,Long waiting period,DHLTH,695.0,6,505.0
739,Misbehaviour by staff,DHLTH,695.0,6,505.0
740,Insufficient space in waiting area,DHLTH,695.0,6,505.0
741,Lack of facilities in OPD,DHLTH,695.0,6,505.0
742,Financial difficulties,DHLTH,695.0,6,505.0
743,Other,DHLTH,695.0,6,505.0
744,Deficiency in treatment,DHLTH,700.0,6,505.0
745,Non-availability of appointment,DHLTH,700.0,6,505.0
746,Long waiting period,DHLTH,700.0,6,505.0
747,Misbehaviour by staff,DHLTH,700.0,6,505.0
748,Insufficient space in waiting area,DHLTH,700.0,6,505.0
749,Lack of facilities in OPD,DHLTH,700.0,6,505.0
750,Financial difficulties,DHLTH,700.0,6,505.0
751,Other,DHLTH,700.0,6,505.0
752,Deficiency in treatment,DHLTH,705.0,6,505.0
753,Non-availability of appointment,DHLTH,705.0,6,505.0
754,Long waiting period,DHLTH,705.0,6,505.0
755,Misbehaviour by staff,DHLTH,705.0,6,505.0
756,Insufficient space in waiting area,DHLTH,705.0,6,505.0
757,Lack of facilities in OPD,DHLTH,705.0,6,505.0
758,Financial difficulties,DHLTH,705.0,6,505.0
759,Other,DHLTH,705.0,6,505.0
760,Deficiency in treatment,DHLTH,710.0,6,505.0
761,Non-availability of appointment,DHLTH,710.0,6,505.0
762,Long waiting period,DHLTH,710.0,6,505.0
763,Misbehaviour by staff,DHLTH,710.0,6,505.0
764,Insufficient space in waiting area,DHLTH,710.0,6,505.0
765,Lack of facilities in OPD,DHLTH,710.0,6,505.0
766,Financial difficulties,DHLTH,710.0,6,505.0
767,Other,DHLTH,710.0,6,505.0
768,Deficiency in treatment,DHLTH,715.0,6,505.0
769,Non-availability of appointment,DHLTH,715.0,6,505.0
770,Long waiting period,DHLTH,715.0,6,505.0
771,Misbehaviour by staff,DHLTH,715.0,6,505.0
772,Insufficient space in waiting area,DHLTH,715.0,6,505.0
773,Lack of facilities in OPD,DHLTH,715.0,6,505.0
774,Financial difficulties,DHLTH,715.0,6,505.0
775,Other,DHLTH,715.0,6,505.0
776,Counselling/ Admission related matters,DHLTH,686.0,6,505.0
777,AIIMS exam related matters,DHLTH,686.0,6,505.0
778,Fees related matters,DHLTH,686.0,6,505.0
779,Other,DHLTH,686.0,6,505.0
780,Counselling/ Admission related matters,DHLTH,691.0,6,505.0
781,AIIMS exam related matters,DHLTH,691.0,6,505.0
782,Fees related matters,DHLTH,691.0,6,505.0
783,Other,DHLTH,691.0,6,505.0
784,Counselling/ Admission related matters,DHLTH,696.0,6,505.0
785,AIIMS exam related matters,DHLTH,696.0,6,505.0
786,Fees related matters,DHLTH,696.0,6,505.0
787,Other,DHLTH,696.0,6,505.0
788,Counselling/ Admission related matters,DHLTH,701.0,6,505.0
789,AIIMS exam related matters,DHLTH,701.0,6,505.0
790,Fees related matters,DHLTH,701.0,6,505.0
791,Other,DHLTH,701.0,6,505.0
792,Counselling/ Admission related matters,DHLTH,706.0,6,505.0
793,AIIMS exam related matters,DHLTH,706.0,6,505.0
794,Fees related matters,DHLTH,706.0,6,505.0
795,Other,DHLTH,706.0,6,505.0
796,Counselling/ Admission related matters,DHLTH,711.0,6,505.0
797,AIIMS exam related matters,DHLTH,711.0,6,505.0
798,Fees related matters,DHLTH,711.0,6,505.0
799,Other,DHLTH,711.0,6,505.0
800,Counselling/ Admission related matters,DHLTH,716.0,6,505.0
801,AIIMS exam related matters,DHLTH,716.0,6,505.0
802,Fees related matters,DHLTH,716.0,6,505.0
803,Other,DHLTH,716.0,6,505.0
804,Regular appointment,DHLTH,687.0,6,101.0
805,Contractual/ Outsourced,DHLTH,687.0,6,101.0
806,Recruitment exam related,DHLTH,687.0,6,505.0
807,Other,DHLTH,687.0,6,505.0
808,Regular appointment,DHLTH,692.0,6,101.0
809,Contractual/ Outsourced,DHLTH,692.0,6,101.0
810,Recruitment exam related,DHLTH,692.0,6,505.0
811,Other,DHLTH,692.0,6,505.0
812,Regular appointment,DHLTH,697.0,6,101.0
813,Contractual/ Outsourced,DHLTH,697.0,6,101.0
814,Recruitment exam related,DHLTH,697.0,6,505.0
815,Other,DHLTH,697.0,6,505.0
816,Regular appointment,DHLTH,702.0,6,101.0
817,Contractual/ Outsourced,DHLTH,702.0,6,101.0
818,Recruitment exam related,DHLTH,702.0,6,505.0
819,Other,DHLTH,702.0,6,505.0
820,Regular appointment,DHLTH,707.0,6,101.0
821,Contractual/ Outsourced,DHLTH,707.0,6,101.0
822,Recruitment exam related,DHLTH,707.0,6,505.0
823,Other,DHLTH,707.0,6,505.0
824,Regular appointment,DHLTH,712.0,6,101.0
825,Contractual/ Outsourced,DHLTH,712.0,6,101.0
826,Recruitment exam related,DHLTH,712.0,6,505.0
827,Other,DHLTH,712.0,6,505.0
828,Regular appointment,DHLTH,717.0,6,101.0
829,Contractual/ Outsourced,DHLTH,717.0,6,101.0
830,Recruitment exam related,DHLTH,717.0,6,505.0
831,Other,DHLTH,717.0,6,505.0
832,Pre Tender Grievances,DHLTH,688.0,6,505.0
833,Post Tender Grievances,DHLTH,688.0,6,505.0
834,Local Purchase,DHLTH,688.0,6,505.0
835,GeM,DHLTH,688.0,6,505.0
836,Other,DHLTH,688.0,6,505.0
837,Pre Tender Grievances,DHLTH,693.0,6,505.0
838,Post Tender Grievances,DHLTH,693.0,6,505.0
839,Local Purchase,DHLTH,693.0,6,505.0
840,GeM,DHLTH,693.0,6,505.0
841,Other,DHLTH,693.0,6,505.0
842,Pre Tender Grievances,DHLTH,698.0,6,505.0
843,Post Tender Grievances,DHLTH,698.0,6,505.0
844,Local Purchase,DHLTH,698.0,6,505.0
845,GeM,DHLTH,698.0,6,505.0
846,Other,DHLTH,698.0,6,505.0
847,Pre Tender Grievances,DHLTH,703.0,6,505.0
848,Post Tender Grievances,DHLTH,703.0,6,505.0
849,Local Purchase,DHLTH,703.0,6,505.0
850,GeM,DHLTH,703.0,6,505.0
851,Other,DHLTH,703.0,6,505.0
852,Pre Tender Grievances,DHLTH,708.0,6,505.0
853,Post Tender Grievances,DHLTH,708.0,6,505.0
854,Local Purchase,DHLTH,708.0,6,505.0
855,GeM,DHLTH,708.0,6,505.0
856,Other,DHLTH,708.0,6,505.0
857,Pre Tender Grievances,DHLTH,713.0,6,505.0
858,Post Tender Grievances,DHLTH,713.0,6,505.0
859,Local Purchase,DHLTH,713.0,6,505.0
860,GeM,DHLTH,713.0,6,505.0
861,Other,DHLTH,713.0,6,505.0
862,Pre Tender Grievances,DHLTH,718.0,6,505.0
863,Post Tender Grievances,DHLTH,718.0,6,505.0
864,Local Purchase,DHLTH,718.0,6,505.0
865,GeM,DHLTH,718.0,6,505.0
866,Other,DHLTH,718.0,6,505.0
867,Patient Care,DHLTH,670.0,4,505.0
868,Recruitment Related,DHLTH,670.0,4,505.0
869,Pension Related,DHLTH,670.0,4,102.0
870,Other,DHLTH,670.0,4,505.0
871,Patient Care,DHLTH,671.0,4,505.0
872,Recruitment Related,DHLTH,671.0,4,505.0
873,Pension Related,DHLTH,671.0,4,102.0
874,Other,DHLTH,671.0,4,505.0
875,Patient Care,DHLTH,672.0,4,505.0
876,Recruitment Related,DHLTH,672.0,4,505.0
877,Pension Related,DHLTH,672.0,4,102.0
878,Other,DHLTH,672.0,4,505.0
879,Patient Care,DHLTH,673.0,4,505.0
880,Recruitment Related,DHLTH,673.0,4,505.0
881,Pension Related,DHLTH,673.0,4,102.0
882,Other,DHLTH,673.0,4,505.0
883,Patient Care,DHLTH,674.0,4,505.0
884,Recruitment Related,DHLTH,674.0,4,505.0
885,Pension Related,DHLTH,674.0,4,102.0
886,Other,DHLTH,674.0,4,505.0
887,Patient Care,DHLTH,675.0,4,505.0
888,Recruitment Related,DHLTH,675.0,4,505.0
889,Pension Related,DHLTH,675.0,4,102.0
890,Other,DHLTH,675.0,4,505.0
891,Patient Care,DHLTH,676.0,4,505.0
892,Recruitment Related,DHLTH,676.0,4,505.0
893,Pension Related,DHLTH,676.0,4,102.0
894,Other,DHLTH,676.0,4,505.0
895,Deficiency in treatments,DHLTH,867.0,5,505.0
896,Misbehaviour by staff,DHLTH,867.0,5,505.0
897,Lack of facilities in OPD,DHLTH,867.0,5,505.0
898,Long waiting period,DHLTH,867.0,5,505.0
899,Non-availability of beds,DHLTH,867.0,5,505.0
900,Non-availability of medical equipment,DHLTH,867.0,5,505.0
901,Other,DHLTH,867.0,5,505.0
902,Deficiency in treatments,DHLTH,871.0,5,505.0
903,Misbehaviour by staff,DHLTH,871.0,5,505.0
904,Lack of facilities in OPD,DHLTH,871.0,5,505.0
905,Long waiting period,DHLTH,871.0,5,505.0
906,Non-availability of beds,DHLTH,871.0,5,505.0
907,Non-availability of medical equipment,DHLTH,871.0,5,505.0
908,Other,DHLTH,871.0,5,505.0
909,Deficiency in treatments,DHLTH,875.0,5,505.0
910,Misbehaviour by staff,DHLTH,875.0,5,505.0
911,Lack of facilities in OPD,DHLTH,875.0,5,505.0
912,Long waiting period,DHLTH,875.0,5,505.0
913,Non-availability of beds,DHLTH,875.0,5,505.0
914,Non-availability of medical equipment,DHLTH,875.0,5,505.0
915,Other,DHLTH,875.0,5,505.0
916,Deficiency in treatments,DHLTH,879.0,5,505.0
917,Misbehaviour by staff,DHLTH,879.0,5,505.0
918,Lack of facilities in OPD,DHLTH,879.0,5,505.0
919,Long waiting period,DHLTH,879.0,5,505.0
920,Non-availability of beds,DHLTH,879.0,5,505.0
921,Non-availability of medical equipment,DHLTH,879.0,5,505.0
922,Other,DHLTH,879.0,5,505.0
923,Deficiency in treatments,DHLTH,883.0,5,505.0
924,Misbehaviour by staff,DHLTH,883.0,5,505.0
925,Lack of facilities in OPD,DHLTH,883.0,5,505.0
