Id,Code,FieldName,DisplayLable,FieldType,FieldOrder,IsMandatory,DataType,MinDataLength,MaxDataLength,IsVisible,IsSearchable,IsActive
320,108,FlightNumber,Flight number,Textbox,4,False,Alnum,1,150,True,False,True
321,108,FlightDate,Flight Date,Textbox,5,True,Date,10,10,True,False,True
322,108,SectorBookedTravelled,Sector booked/travelled,Textbox,6,True,Alnum,1,150,True,False,True
324,109,FrequentFlyerNumber,Frequent Flyer Number,Textbox,1,True,Alnum,10,25,True,False,True
325,109,TicketNumber,Ticket number,Textbox,2,False,Alnum,1,150,True,False,True
327,109,FlightNumberDateSector travelled,Flight Number/Date/Sector travelled,Textbox,3,True,Alnum,1,150,True,False,True
328,110,StaffNumber,Staff number,textbox,1,True,Alnum,1,150,True,False,True
329,110,Name,Name,Textbox,2,False,Alnum,1,150,True,False,True
330,110,PositionHeld,Position held,Textbox,3,False,Alnum,1,150,True,False,True
331,111,SeatNumber,Seat Number,Textbox,2,True,Alnum,1,3,True,False,True
332,111,TicketNumber,Ticket Number,Textbox,3,True,Alnum,1,150,True,False,True
333,111,BoardingAirport,Boarding Airport,Textbox,4,False,Alnum,1,150,True,False,True
334,111,DeboardingAirport,Deboarding Airport,Textbox,5,False,Alnum,1,150,True,False,True
335,111,Itinerary,Itinerary,Textbox,6,True,Alnum,1,150,True,False,True
336,111,FlightNumber,Flight Number,Textbox,7,False,Alnum,1,150,True,False,True
337,111,FlightDate,Flight Date,Textbox,8,True,Date,10,10,True,False,True
338,112,RegionOrAirport,Regions / Airport Name,Dropdown,1,True,AlNum,1,5,True,False,True
339,112,StaffNumber,Staff number,textbox,2,True,Alnum,1,150,True,False,True
340,112,Name,Name,Textbox,3,False,Alnum,1,150,True,False,True
341,112,PositionHeld,Position held,Textbox,4,False,Alnum,1,150,True,False,True
342,113,Origin,Origin,Textbox,1,False,Alnum,1,150,True,False,True
343,113,Destination,Destination,Textbox,2,False,Alnum,1,150,True,False,True
344,113,Airport,Airport where issue faced,Textbox,3,True,Alnum,1,150,True,False,True
345,113,FlightNumber,Flight Number,Textbox,4,False,Alnum,1,150,True,False,True
346,113,FlightDate,Flight Date,Textbox,5,True,Date,10,10,True,False,True
347,113,TicketNumber,Ticket Number,Textbox,6,True,Alnum,1,150,True,False,True
348,114,TicketCumPnrNumber,Ticket-cum-PNR Number,Textbox,1,True,Alnum,1,150,True,False,True
349,114,FlightNumber,Flight Number,Textbox,2,False,Alnum,1,150,True,False,True
350,114,FlightDate,Flight Date,Textbox,3,True,Date,10,10,True,False,True
351,114,Sector,Sector,Textbox,4,True,Alnum,1,150,True,False,True
352,115,AWBNumber,AWB Number,Textbox,1,True,Alnum,1,150,True,False,True
353,115,AWBIssuanceDate,AWB issuance date,Textbox,2,True,Date,10,10,True,False,True
354,115,BoardingStation,Boarding Station,Textbox,3,False,Alnum,1,150,True,False,True
355,115,DeboardingStation,Deboarding Station,Textbox,4,False,Alnum,1,150,True,False,True
356,115,TransitStation (if known), Transit station (if known),Textbox,4,False,Alnum,1,150,True,False,True
357,116,AreaOrAirport,Area/Airport,Textbox,1,True,Alnum,1,150,True,False,True
358,117,TicketNumber,Ticket Number,Textbox,1,False,Alnum,1,150,True,False,True
359,117,FlightNumber,Flight Number,Textbox,2,True,Alnum,1,150,True,False,True
360,117,FlightDate,Flight Date,Textbox,3,True,Date,10,10,True,False,True
361,117,RegionOrAirport,Sector booked/travelled,Dropdown,4,True,Alnum,1,5,True,False,True
362,118,PPONo,PPO Number,Textbox,1,False,Alnum,1,150,True,False,True
363,119,Zone,Zone of Railway/Metro Railways/Circle of CRS,Dropdown,1,True,Alnum,5,5,True,False,True
364,120,EmployeeNumber,Employee number,Textbox,1,True,Alnum,1,150,True,False,True
365,120, Designation, Designation,Textbox,2,True,Alnum,1,150,True,False,True
366,120,NatureOfAppointment,Nature of appointment,Textbox,3,True,Alnum,1,150,True,False,True
367,120,PlaceOfPosting,Place of posting,Textbox,4,True,Alnum,1,150,True,False,True
368,121,EmployeeCode,Employee Code,Textbox,1,True,Alnum,1,150,True,False,True
369,121,PositionHeld,Position held,Textbox,2,True,Alnum,1,150,True,False,True
370,122,PPONo,PPO number(if issued),Textbox,1,False,Alnum,1,150,True,False,True
371,122,PaoDeptConcern,PAO/Deptt concerning the case,Dropdown,2,True,Alnum,1,5,True,False,True
372,123,StaffNumber,Staff Number,Textbox,1,True,Alnum,1,150,True,False,True
373,123,Position,Position,Dropdown,2,False,Alnum,1,5,True,False,True
374,123,DateOfRetirement,Date of retirement,Textbox,3,True,Date,10,10,True,False,True
375,124,PlaceOfAccident,Place of Accident,Textbox,1,True,Alnum,1,150,True,False,True
376,124,DateOfAccident,Date of Accident,Textbox,2,True,Date,10,10,True,False,True
377,124,AircraftRegistrationNumber,Aircraft Registration Number,Textbox,3,True,Alnum,1,150,True,False,True
378,124,AircraftOperator,Aircraft Operator,Textbox,4,True,Alnum,1,150,True,False,True
379,124,ComplainantInvolved,Whether complainant is involved in the accident/incident,Dropdown,5,False,Alnum,1,5,True,False,True
380,125,DateOfApplication,Date of application,Textbox,2,True,Date,10,10,True,False,True
381,125,Zone,Zone of Railway/ Metro concerned,Dropdown,3,True,Alnum,5,5,True,False,True
382,126,DateOfApplication,Date of application,Textbox,1,False,Date,10,10,True,False,True
383,126,Zone,Circle of CRS,Dropdown,2,True,Alnum,5,5,True,False,True
384,126,QueryDateAndCommunicationNo,Date of query and communication number (if any),Textbox,3,True,Alnum,1,150,True,False,True
385,127,DateOfApplication,Date of application,Textbox,1,True,Date,10,10,True,False,True
386,127,TrainNumberName,Train number and name,Textbox,2,True,Alnum,1,150,True,False,True
387,127,LocationRailwayConcern,Location and railway concern,Textbox,3,True,Alnum,1,150,True,False,True
388,127,Zone,Zone of Accident,Dropdown,4,True,Alnum,5,5,True,False,True
389,128,Zone,"CRS circle concerned,Railway/ Metro concerned",Dropdown,4,True,Alnum,5,5,True,False,True
390,129,AaiAirports,Region/Airport,Dropdown,1,True,Alnum,1,5,True,False,True
391,129,DateTimePlace,"Date, Time and Place of Incident",Textbox,2,False,Alnum,1,150,True,False,True
392,130,AaiAirports,Region / Airport,Dropdown,1,True,Alnum,1,5,True,False,True
393,130,DateTimePlace,"Date, Time and Place of Incident",Textbox,2,False,Alnum,1,150,True,False,True
394,130,PnrOrTicketNo,PNR / Ticket Number,Textbox,3,False,Alnum,1,150,True,False,True
395,131,AaiAirports,Region/Airport,Dropdown,1,True,Alnum,1,5,True,False,True
396,131,AreaUnderQuestion,Area under question,Textbox,2,False,Alnum,1,150,True,False,True
397,132,AreaBuildingAirportUnderQuestion,Area / Building / Airport under question,Textbox,1,True,Alnum,1,150,True,False,True
398,133,AaiAirports,Region/Airport,Dropdown,1,True,Alnum,1,5,True,False,True
399,134,AaiAirports,Region / Airport,Dropdown,1,True,Alnum,1,5,True,False,True
400,134,PlaceOfIncident,Place of incident,Textbox,2,True,Alnum,1,150,True,False,True
401,134,Proof,Proof if any,MessageFileUpload,3,True,Alnum,1,150,True,False,True
402,135,PlaceOfIncident,Place of inceident,Textbox,1,True,Alnum,1,150,True,False,True
403,135,Proof,Proof if any,MessageFileUpload,2,True,Alnum,1,150,True,False,True
404,136,AaiAirports,Region / Airport,Dropdown,1,True,Alnum,1,5,True,False,True
405,136,PlaceOfIncident,Place of incident,Textbox,2,True,Alnum,1,150,True,False,True
406,137,ReferenceNo,Application reference number,Textbox,1,True,Alnum,1,150,True,False,True
407,138,ABNo,AB No.,Textbox,1,True,Alnum,1,150,True,False,True
408,139,"EnrollementNumber_x000D_
","Enrollement Number_x000D_
",Textbox,1,True,Alnum,1,150,True,False,True
409,140,AirportName,Name of Airport,Textbox,1,True,Alnum,1,150,True,False,True
410,141,AirlineName,Name of Airline,Textbox,1,True,Alnum,1,150,True,False,True
411,142,RefrenceNo,Transaction Ref. no.,Textbox,1,True,Alnum,1,150,True,False,True
412,143,DroneCategory,Drone Category,Dropdown,1,True,Alnum,1,3,True,False,True
413,144,Airline,Airline,Dropdown,1,True,Alnum,1,3,True,False,True
414,144,PNRNo,PNR Number,Textbox,2,True,Alnum,1,150,True,False,True
415,145,PNRNo,PNR Number,Textbox,1,True,Alnum,1,150,True,False,True
416,145,Airlnine,Name of Airline,Textbox,2,True,Alnum,1,150,True,False,True
417,145,JourneyDate,Journey Date,Textbox,3,True,Date,10,10,True,False,True
418,145,Sector,Sector,Textbox,4,True,Alnum,1,150,True,False,True
419,146,OperatorName,Name of Operator,Textbox,1,True,Alnum,1,150,True,False,True
420,146,JuorneyDate,Journey Date,Textbox,2,True,Date,10,10,True,False,True
421,146,PlaceTravel,Plcae of Travel,Textbox,3,True,Alnum,1,150,True,False,True
422,147,Designation,Designation,Textbox,1,True,Alnum,1,150,True,False,True
423,147,OfficeRetiredFrom,Office Retired From,Textbox,2,True,Alnum,1,150,True,False,True
424,148,Designation,Designation,Textbox,1,True,Alnum,1,150,True,False,True
425,148,PlaceOfPosting,Place of Posting,Textbox,1,True,Alnum,1,150,True,False,True
426,149,BcasAirport,Name of Airport,Dropdown,1,True,Alnum,1,3,True,False,True
427,149,Airline,Name of Airline,Textbox,2,False,Alnum,1,150,True,False,True
428,149,DateAndTime,Date and Time,Textbox,3,True,DateTime,10,20,True,False,True
429,150,BcasAirport,Name of Airport,Dropdown,1,True,Alnum,1,150,True,False,True
430,150,EmployerName,Name of Employer,Textbox,2,True,Alnum,1,150,True,False,True
431,150,ApplicationNo,Application Number,Textbox,3,True,Alnum,1,150,True,False,True
432,150,SubmissionDate,Date of Submission,Textbox,4,True,Date,10,10,True,False,True
433,150,FreshOrRenewalCase,Fresh submission / Renewal case,Textbox,5,True,Alnum,1,150,True,False,True
434,150,PlaceApplicationSubmitted, Place/office where application Submitted,Textbox,6,True,Alnum,1,150,True,False,True
435,151,RegionalOfficeBCAS,Name of Regional office-BCAS,Textbox,1,True,Alnum,1,150,True,False,True
436,151,PlaceProgrammeSubmitted,Place / office where programme submitted,Textbox,2,True,Alnum,1,150,True,False,True
437,151,SubmissionDate,Date of submission,Textbox,3,True,Date,10,10,True,False,True
438,151,RenewOrFreshCase,Renewal / Fresh case,Textbox,4,True,Alnum,1,150,True,False,True
439,151,EntityAndCategoryName,Name  of entity and category,Textbox,5,True,Alnum,1,150,True,False,True
440,152,BcasAirport,Name of Airport,Dropdown,1,True,Alnum,1,3,True,False,True
441,152,Airline,Name of Airline,Textbox,2,True,Alnum,1,150,True,False,True
442,152,JourneyDate,Date of journey,Textbox,3,True,Date,10,10,True,False,True
443,152,FlightNoAndSector,Flight Number and Sector,Textbox,4,True,Alnum,1,150,True,False,True
445,153,BcasAirport,Name od Airport,Dropdown,1,True,Alnum,1,3,True,False,True
446,153,DateTimeTravel,Date and time of travel,Textbox,2,True,DateTime,10,15,True,False,True
447,153,FlightNoAndSector,Flight No and sector,Textbox,3,True,Alnum,1,150,True,False,True
448,154,BcasAirport,Name of Airport,Dropdown,1,True,Alnum,1,3,True,False,True
449,154,Airline,Airline,Textbox,2,True,Alnum,1,150,True,False,True
450,154,FlightNo,Flight number,Textbox,3,True,Alnum,1,150,True,False,True
451,154,JourneyDate,Date of journey,Textbox,4,True,Date,10,10,True,False,True
452,154,RemovedItemDetail,Details of removed item,Textbox,5,True,Alnum,1,150,True,False,True
453,155,BcasAirport,Name of Airport,Dropdown,1,True,Alnum,1,150,True,False,True
454,155,ApplicationNo,Application Number,Textbox,3,True,Alnum,1,150,True,False,True
455,155,SubmissionDate,Date of Submission,Textbox,4,True,Date,10,10,True,False,True
456,155,FreshOrRenewalCase,Fresh submission / Renewal case,Textbox,5,True,Alnum,1,150,True,False,True
457,155,PlaceApplicationSubmitted,Place/office where application Submitted,Textbox,6,True,Alnum,1,150,True,False,True
458,156,BcasAirport,Name of Airport,Dropdown,1,True,Alnum,1,150,True,False,True
459,156,EntityNameAndCategory,Name and categories  of entities,Textbox,2,True,Alnum,1,150,True,False,True
460,156,SubmissionDate,Date of Submission,Textbox,3,True,Date,10,10,True,False,True
461,156,FreshOrRenewalCase,Fresh submission / Renewal case,Textbox,4,True,Alnum,1,150,True,False,True
462,156,PlaceApplicationSubmitted,Name of RD-BCAS where application submitted,Textbox,5,True,Alnum,1,150,True,False,True
463,157,WrittenAndSignedComplained,Written and signed complaint,MessageFileUpload,1,True,Alnum,1,150,True,False,True
464,158,OperatorName,"Name of opertor (Airline operator/Airport operator,NSOP/MRO/GHA/RA/Auxiliary service provider/Concessioner )",Textbox,1,True,Alnum,1,150,True,False,True
465,158,OfficeName,Name of office of submission,Textbox,2,True,Alnum,1,150,True,False,True
466,158,FreshOrRenewal,Fresh / Renewal case,Textbox,3,True,Alnum,1,150,True,False,True
467,158,PostingPlace,Place of posting,Textbox,4,True,Alnum,1,150,True,False,True
468,158,AvsecQualification,AVSEC Qualifucation,Textbox,5,True,Alnum,1,150,True,False,True
469,158,CurrentPost,Current post holding,Textbox,6,True,Alnum,1,150,True,False,True
470,159,AssessmentFinancialYear,Assessment/Financial Year,Textbox,1,True,Num,4,4,True,False,True
471,159,PanOrTan,PAN/TAN,Textbox,2,True,Alnum,10,10,True,False,True
472,160,AssessmentFinancialYear,Assessment/Financial Year,Textbox,1,True,Num,4,4,True,False,True
473,160,PanOrTan,PAN/TAN,Textbox,2,False,Alnum,10,10,True,False,False
474,161,AssessmentFinancialYear,Assessment/Financial Year,Textbox,1,False,Num,4,4,True,False,False
475,161,PanOrTan,PAN/TAN,Textbox,2,True,Alnum,10,10,True,False,True
476,162,AssessmentFinancialYear,Assessment/Financial Year,Textbox,1,False,Num,4,4,True,False,False
477,162,PanOrTan,PAN/TAN,Textbox,2,False,Alnum,10,10,True,False,False
478,163,Name,Name,Textbox,1,True,AlNum,1,150,True,False,True
479,163,ApplicationNo,Application No.,Textbox,2,True,AlNum,1,150,True,False,True
480,163,RollNo,Roll No.,Textbox,3,False,AlNum,1,150,True,False,True
481,163,DateOfExam,Date of the exam,Textbox,4,True,Date,1,10,True,False,True
482,163,CoursesOpted,Course(s) Opted,Textbox,5,True,AlNum,1,150,True,False,True
483,163,BoardExamName,Board/Exam Name,Textbox,6,True,AlNum,1,150,True,False,True
484,164,Name,Name,Textbox,1,True,AlNum,1,150,True,False,True
485,164,ApplicationNo,Application No.,Textbox,2,True,AlNum,1,150,True,False,True
486,164,RollNo,Roll No.,Textbox,3,False,AlNum,1,150,True,False,True
487,164,DateOfExam,Date of the exam,Textbox,4,True,Date,1,10,True,False,True
488,164,CoursesOpted,Course(s) Opted,Textbox,5,True,AlNum,1,150,True,False,True
489,164,InstituteAgency,Institutes/Agencies,Dropdown,6,True,AlNum,1,150,True,False,True
490,165,Name,Name,Textbox,1,True,AlNum,1,150,True,False,True
491,165,FeeDetails,Copy of Receipt/ Receipt No./ Date/ Roll No,Textbox,2,True,AlNum,1,150,True,False,True
492,165,Course,Course details/department/batch no,Textbox,3,True,AlNum,1,150,True,False,True
493,165,InstituteAgency,Institutes/Agencies,Dropdown,6,True,AlNum,1,150,True,False,True
494,166,Certificate,Entrance exam result certificate,Textbox,1,True,AlNum,1,150,True,False,True
495,166,RollNo,Entrance Exam Roll No,Textbox,2,True,AlNum,1,150,True,False,True
496,166,Course,Details of the course(s),Textbox,3,False,AlNum,1,150,True,False,True
497,166,TransactionId,Transaction ID,Textbox,4,True,AlNum,1,150,True,False,True
498,166,InstituteAgency,Institutes/Agencies,Dropdown,5,True,AlNum,1,150,True,False,True
499,167,NumericCodeWithPublicationYear,Numeric Code/ Year of Publication,Textbox,1,True,AlNum,1,150,True,False,True
500,167,InstituteAgency,Institutes/Agencies,Dropdown,2,True,AlNum,1,150,True,False,True
501,168,DateOfRetirement,Date of retirement,Textbox,1,True,Date,10,10,True,False,True
502,168,PPONo,PPO No.,Textbox,2,True,Alnum,1,150,True,False,True
503,168,InstututeCourse,Details of Instutute/course,Textbox,3,False,AlNum,1,150,True,False,True
504,168,LastPost, Last Post held,Textbox,4,False,AlNum,1,150,True,False,True
505,168,InstituteAgency,Institutes/Agencies,Dropdown,5,True,AlNum,1,150,True,False,True
506,169,ScholarshipName,Name of the scholarship/fellowship,Textbox,1,True,Alnum,1,150,True,False,True
507,169,ScholarshipNo,No of scholarship,Textbox,2,True,Alnum,1,150,True,False,True
508,169,QualificationAndScore,Qualifications/Percentage secured,Textbox,3,True,AlNum,1,150,True,False,True
509,169,CondidateName,Name of the candidate,Textbox,4,True,AlNum,1,150,True,False,True
510,169,RollNo,Roll No.,Textbox,5,True,AlNum,1,150,True,False,True
511,169,InstituteAgency,Institutes/Agencies,Dropdown,6,True,AlNum,1,150,True,False,True
512,170,Name,Name,Textbox,1,True,Alnum,1,150,True,False,True
513,170,RollNo,Roll No.,Textbox,2,True,Alnum,1,150,True,False,True
514,170,CategoryCertificateNo,Category Certificate No,Textbox,3,True,AlNum,1,150,True,False,True
515,170,Qualification,Educational qualifications,Textbox,4,False,AlNum,1,150,True,False,True
516,170,Course,Course applied for though category,Textbox,5,False,AlNum,1,150,True,False,True
517,170,InstituteAgency,Institutes/Agencies,Dropdown,6,True,AlNum,1,150,True,False,True
518,171,Name,Name of complainant,Textbox,1,True,Alnum,1,150,True,False,True
519,171,RollNo,Roll No.,Textbox,2,True,Alnum,1,150,True,False,True
520,171,InstititeDetails,Detail of institute,Textbox,3,True,AlNum,1,150,True,False,True
521,171,NameOfAccused,Name of the accused,Textbox,4,False,AlNum,1,150,True,False,True
522,171,RequiredDocument,Supporting documents to be enclosed,MessageFileUpload,5,False,AlNum,1,150,True,False,True
523,171,InstituteAgency,Institutes/Agencies,Dropdown,6,True,AlNum,1,150,True,False,True
524,172,Name,Name,Textbox,1,True,Alnum,1,150,True,False,True
525,172,InstititeDetails,Detail of institute,Textbox,2,True,AlNum,1,150,True,False,True
526,172,DateTime,Date and time,Textbox,3,True,DateTime,1,150,True,False,True
527,172,NameOfAccused,Detail of the accused,Textbox,4,True,AlNum,1,150,True,False,True
528,172,Place,Place of assault/discrimination,Textbox,5,False,AlNum,1,150,True,False,True
529,172,InstituteAgency,Institutes/Agencies,Dropdown,6,True,AlNum,1,150,True,False,True
530,173,Name,Name,Textbox,1,False,Alnum,1,150,True,False,True
531,173,InstituteDetails,Details of the institute/course/Batch no,Textbox,2,True,AlNum,1,150,True,False,True
532,173,InstituteAgency,Institutes/Agencies,Dropdown,3,True,AlNum,1,150,True,False,True
533,174,Name,Name,Textbox,1,False,Alnum,1,150,True,False,True
534,174,CourseDetails,Details of course/batch no,Textbox,2,True,AlNum,1,150,True,False,True
535,174,InstituteAgency,Institutes/Agencies,Dropdown,3,True,AlNum,1,150,True,False,True
536,175,Name,Name,Textbox,1,False,Alnum,1,150,True,False,True
537,175,CourseDetails,Details of course/batch no,Textbox,2,True,AlNum,1,150,True,False,True
538,176,IPNo,I.P No.,Textbox,1,True,AlNum,1,150,True,False,True
