id,categoryCodeFrom,categoryCodeTo,fromOrg,toOrg,orgLevel,canClose,isActive,dependentOn
10500,502,502,SEDU2,DSUNT,2,Y,Y,
10501,502,502,DSUNT,UT0II,3,Y,Y,
10502,502,502,UT0II,SOUT2,4,Y,Y,
10503,509,509,DOSEL,SEDU2,1,Y,Y,
10504,509,509,SEDU2,DSUNT,2,Y,Y,
10505,509,509,DSUNT,UT0II,3,Y,Y,
10506,509,509,UT0II,SOUT2,4,Y,Y,
10507,1208,1208,DOSEL,SEDU2,1,Y,Y,
10508,1208,1208,SEDU2,DSUNT,2,Y,Y,
10509,1208,1208,DSUNT,UT0II,3,Y,Y,
10510,1208,1208,UT0II,SOUT2,4,Y,Y,
10511,496,496,DOSEL,SEDU2,1,Y,Y,
10512,496,496,SEDU2,DSINS,2,Y,Y,
10513,496,496,DSINS,SCH03,3,Y,Y,
10514,496,496,SCH03,SOINS,4,Y,Y,
10515,503,503,DOSEL,SEDU2,1,Y,Y,
10516,503,503,SEDU2,DSINS,2,Y,Y,
10517,503,503,DSINS,SCH03,3,Y,Y,
10518,503,503,SCH03,SOINS,4,Y,Y,
10519,510,510,DOSEL,SEDU2,1,Y,Y,
10520,510,510,SEDU2,DSINS,2,Y,Y,
10521,510,510,DSINS,SCH03,3,Y,Y,
10522,510,510,SCH03,SOINS,4,Y,Y,
10523,1209,1209,DOSEL,SEDU2,1,Y,Y,
10524,1209,1209,SEDU2,DSINS,2,Y,Y,
10525,1209,1209,DSINS,SCH03,3,Y,Y,
10526,1209,1209,SCH03,SOINS,4,Y,Y,
10543,497,497,DOSEL,SEDU2,1,Y,Y,
10544,497,497,SEDU2,DSUNT,2,Y,Y,
10545,497,497,DSUNT,UTIII,3,Y,Y,
10546,497,497,UTIII,SOUT3,4,Y,Y,
10547,504,504,DOSEL,SEDU2,1,Y,Y,
10548,504,504,SEDU2,DSUNT,2,Y,Y,
10549,504,504,DSUNT,UTIII,3,Y,Y,
10550,504,504,UTIII,SOUT3,4,Y,Y,
10551,511,511,DOSEL,SEDU2,1,Y,Y,
10552,511,511,SEDU2,DSUNT,2,Y,Y,
10553,511,511,DSUNT,UTIII,3,Y,Y,
10554,511,511,UTIII,SOUT3,4,Y,Y,
10555,1210,1210,DOSEL,SEDU2,1,Y,Y,
10556,1210,1210,SEDU2,DSUNT,2,Y,Y,
10557,1210,1210,DSUNT,UTIII,3,Y,Y,
10558,1210,1210,UTIII,SOUT3,4,Y,Y,
10559,498,498,DOSEL,SEDU2,1,Y,Y,
10560,498,498,SEDU2,DSINS,2,Y,Y,
10561,498,498,DSINS,SCH03,3,Y,Y,
10562,505,505,DOSEL,SEDU2,1,Y,Y,
10563,505,505,SEDU2,DSINS,2,Y,Y,
10564,505,505,DSINS,SCH03,3,Y,Y,
10565,512,512,DOSEL,SEDU2,1,Y,Y,
10566,512,512,SEDU2,DSINS,2,Y,Y,
10567,512,512,DSINS,SCH03,3,Y,Y,
10568,1211,1211,DOSEL,SEDU2,1,Y,Y,
10569,1211,1211,SEDU2,DSINS,2,Y,Y,
10570,1211,1211,DSINS,SCH03,3,Y,Y,
10571,499,499,DOSEL,SEDU2,1,Y,Y,
10572,499,499,SEDU2,DSINS,2,Y,Y,
10573,499,499,DSINS,SCH03,3,Y,Y,
10574,506,506,DOSEL,SEDU2,1,Y,Y,
10575,506,506,SEDU2,DSINS,2,Y,Y,
10576,506,506,DSINS,SCH03,3,Y,Y,
10577,513,513,DOSEL,SEDU2,1,Y,Y,
10578,513,513,SEDU2,DSINS,2,Y,Y,
10579,513,513,DSINS,SCH03,3,Y,Y,
10580,1212,1212,DOSEL,SEDU2,1,Y,Y,
10581,1212,1212,SEDU2,DSINS,2,Y,Y,
10582,1212,1212,DSINS,SCH03,3,Y,Y,
10583,500,500,DOSEL,SEDU2,1,Y,Y,
10584,500,500,SEDU2,DSINS,2,Y,Y,
10585,500,500,DSINS,SCH03,3,Y,Y,
10586,507,507,DOSEL,SEDU2,1,Y,Y,
10587,507,507,SEDU2,DSINS,2,Y,Y,
10588,507,507,DSINS,SCH03,3,Y,Y,
10589,514,514,DOSEL,SEDU2,1,Y,Y,
10590,514,514,SEDU2,DSINS,2,Y,Y,
10591,514,514,DSINS,SCH03,3,Y,Y,
10592,1213,1213,DOSEL,SEDU2,1,Y,Y,
10593,1213,1213,SEDU2,DSINS,2,Y,Y,
10594,1213,1213,DSINS,SCH03,3,Y,Y,
10595,520,520,DOSEL,SEDU2,1,Y,Y,
10596,520,520,SEDU2,DSINS,2,Y,Y,
10597,520,520,DSINS,USINS,3,Y,Y,
10598,520,520,USINS,SOINS,4,Y,Y,
10599,527,527,DOSEL,SEDU2,1,Y,Y,
10600,527,527,SEDU2,DSINS,2,Y,Y,
10601,527,527,DSINS,USINS,3,Y,Y,
10602,527,527,USINS,SOINS,4,Y,Y,
10603,534,534,DOSEL,SEDU2,1,Y,Y,
10604,534,534,SEDU2,DSINS,2,Y,Y,
10605,534,534,DSINS,USINS,3,Y,Y,
10606,534,534,USINS,SOINS,4,Y,Y,
10607,541,541,DOSEL,SEDU2,1,Y,Y,
10608,541,541,SEDU2,DSINS,2,Y,Y,
10609,541,541,DSINS,USINS,3,Y,Y,
10610,541,541,USINS,SOINS,4,Y,Y,
10611,1214,1214,DOSEL,SEDU2,1,Y,Y,
10612,1214,1214,SEDU2,DSINS,2,Y,Y,
10613,1214,1214,DSINS,USINS,3,Y,Y,
10614,1214,1214,USINS,SOINS,4,Y,Y,
10615,521,521,DOSEL,SEDU2,1,Y,Y,
10616,521,521,SEDU2,DSUNT,2,Y,Y,
10617,521,521,DSUNT,UT0II,3,Y,Y,
10618,521,521,UT0II,SOUT2,4,Y,Y,
10619,528,528,DOSEL,SEDU2,1,Y,Y,
10620,528,528,SEDU2,DSUNT,2,Y,Y,
10621,528,528,DSUNT,UT0II,3,Y,Y,
10622,528,528,UT0II,SOUT2,4,Y,Y,
10623,535,535,DOSEL,SEDU2,1,Y,Y,
10624,535,535,SEDU2,DSUNT,2,Y,Y,
10625,535,535,DSUNT,UT0II,3,Y,Y,
10626,535,535,UT0II,SOUT2,4,Y,Y,
10627,542,542,DOSEL,SEDU2,1,Y,Y,
10628,542,542,SEDU2,DSUNT,2,Y,Y,
10629,542,542,DSUNT,UT0II,3,Y,Y,
10630,542,542,UT0II,SOUT2,4,Y,Y,
10631,1215,1215,DOSEL,SEDU2,1,Y,Y,
10632,1215,1215,SEDU2,DSUNT,2,Y,Y,
10633,1215,1215,DSUNT,UT0II,3,Y,Y,
10634,1215,1215,UT0II,SOUT2,4,Y,Y,
10635,522,522,DOSEL,SEDU2,1,Y,Y,
10636,522,522,SEDU2,DSINS,2,Y,Y,
10637,522,522,DSINS,SCH03,3,Y,Y,
10638,522,522,SCH03,SOINS,4,Y,Y,
10639,529,529,DOSEL,SEDU2,1,Y,Y,
10640,529,529,SEDU2,DSINS,2,Y,Y,
10641,529,529,DSINS,SCH03,3,Y,Y,
10642,529,529,SCH03,SOINS,4,Y,Y,
10643,536,536,DOSEL,SEDU2,1,Y,Y,
10644,536,536,SEDU2,DSINS,2,Y,Y,
10645,536,536,DSINS,SCH03,3,Y,Y,
10646,536,536,SCH03,SOINS,4,Y,Y,
10647,543,543,DOSEL,SEDU2,1,Y,Y,
10648,543,543,SEDU2,DSINS,2,Y,Y,
10649,543,543,DSINS,SCH03,3,Y,Y,
10650,543,543,SCH03,SOINS,4,Y,Y,
10651,1216,1216,DOSEL,SEDU2,1,Y,Y,
10652,1216,1216,SEDU2,DSINS,2,Y,Y,
10653,1216,1216,DSINS,SCH03,3,Y,Y,
10654,1216,1216,SCH03,SOINS,4,Y,Y,
10655,523,523,DOSEL,SEDU2,1,Y,Y,
10656,523,523,SEDU2,DSUNT,2,Y,Y,
10657,523,523,DSUNT,UTIII,3,Y,Y,
10658,523,523,UTIII,SOUT3,4,Y,Y,
10659,530,530,DOSEL,SEDU2,1,Y,Y,
10660,530,530,SEDU2,DSUNT,2,Y,Y,
10661,530,530,DSUNT,UTIII,3,Y,Y,
10662,530,530,UTIII,SOUT3,4,Y,Y,
10663,537,537,DOSEL,SEDU2,1,Y,Y,
10664,537,537,SEDU2,DSUNT,2,Y,Y,
10665,537,537,DSUNT,UTIII,3,Y,Y,
10666,537,537,UTIII,SOUT3,4,Y,Y,
10667,544,544,DOSEL,SEDU2,1,Y,Y,
10668,544,544,SEDU2,DSUNT,2,Y,Y,
10669,544,544,DSUNT,UTIII,3,Y,Y,
10670,544,544,UTIII,SOUT3,4,Y,Y,
10671,1217,1217,DOSEL,SEDU2,1,Y,Y,
10672,1217,1217,SEDU2,DSUNT,2,Y,Y,
10673,1217,1217,DSUNT,UTIII,3,Y,Y,
10674,1217,1217,UTIII,SOUT3,4,Y,Y,
10675,524,524,DOSEL,SEDU2,1,Y,Y,
10676,524,524,SEDU2,DSINS,2,Y,Y,
10677,524,524,DSINS,SCH03,3,Y,Y,
10678,525,525,DOSEL,SEDU2,1,Y,Y,
10679,525,525,SEDU2,DSINS,2,Y,Y,
10680,525,525,DSINS,SCH03,3,Y,Y,
10681,526,526,DOSEL,SEDU2,1,Y,Y,
10682,526,526,SEDU2,DSINS,2,Y,Y,
10683,526,526,DSINS,SCH03,3,Y,Y,
10684,531,531,DOSEL,SEDU2,1,Y,Y,
10685,531,531,SEDU2,DSINS,2,Y,Y,
10686,531,531,DSINS,SCH03,3,Y,Y,
10687,532,532,DOSEL,SEDU2,1,Y,Y,
10688,532,532,SEDU2,DSINS,2,Y,Y,
10689,532,532,DSINS,SCH03,3,Y,Y,
10690,533,533,DOSEL,SEDU2,1,Y,Y,
10691,533,533,SEDU2,DSINS,2,Y,Y,
10692,533,533,DSINS,SCH03,3,Y,Y,
10693,538,538,DOSEL,SEDU2,1,Y,Y,
10694,538,538,SEDU2,DSINS,2,Y,Y,
10695,538,538,DSINS,SCH03,3,Y,Y,
10696,539,539,DOSEL,SEDU2,1,Y,Y,
10697,539,539,SEDU2,DSINS,2,Y,Y,
10698,539,539,DSINS,SCH03,3,Y,Y,
10699,540,540,DOSEL,SEDU2,1,Y,Y,
10700,540,540,SEDU2,DSINS,2,Y,Y,
10701,540,540,DSINS,SCH03,3,Y,Y,
10702,545,545,DOSEL,SEDU2,1,Y,Y,
10703,545,545,SEDU2,DSINS,2,Y,Y,
10704,545,545,DSINS,SCH03,3,Y,Y,
10705,546,546,DOSEL,SEDU2,1,Y,Y,
10706,546,546,SEDU2,DSINS,2,Y,Y,
10707,546,546,DSINS,SCH03,3,Y,Y,
10708,547,547,DOSEL,SEDU2,1,Y,Y,
10709,547,547,SEDU2,DSINS,2,Y,Y,
10710,547,547,DSINS,SCH03,3,Y,Y,
10711,1218,1218,DOSEL,SEDU2,1,Y,Y,
10712,1218,1218,SEDU2,DSINS,2,Y,Y,
10713,1218,1218,DSINS,SCH03,3,Y,Y,
10714,1219,1219,DOSEL,SEDU2,1,Y,Y,
10715,1219,1219,SEDU2,DSINS,2,Y,Y,
10716,1219,1219,DSINS,SCH03,3,Y,Y,
10717,1220,1220,DOSEL,SEDU2,1,Y,Y,
10718,1220,1220,SEDU2,DSINS,2,Y,Y,
10719,1220,1220,DSINS,SCH03,3,Y,Y,
10720,598,599,DOSEL,SEDU2,1,Y,Y,
10721,598,599,SEDU2,DSSPV,2,Y,Y,
10725,598,599,DSSPV,SCHSE,3,Y,Y,
10726,548,551,DOSEL,EEDU1,1,Y,Y,
10727,548,551,EEDU1,DREE1,2,Y,Y,
10728,548,551,DREE1,USMDM,3,Y,Y,
10729,552,554,DOSEL,EADVI,1,Y,Y,
10730,552,554,EADVI,KTSDS,2,Y,Y,
10731,552,554,KTSDS,ICTKT,3,Y,Y,
10733,564,564,DOSEL,EADVI,1,Y,Y,
10734,564,564,EADVI,KTSDS,2,Y,Y,
10735,564,564,KTSDS,ICTKT,3,Y,Y,
10736,555,558,DOSEL,EEDU1,1,Y,Y,
10737,555,558,EEDU1,DIRDL,2,Y,Y,
10738,555,558,DIRDL,USODB,3,Y,Y,
10739,565,565,DOSEL,EEDU1,1,Y,Y,
10740,565,565,EEDU1,DIRDL,2,Y,Y,
10741,565,565,DIRDL,USODB,3,Y,Y,
10742,559,560,DOSEL,DDGSB,1,Y,Y,
10743,559,560,DDGSB,DSTAT,2,Y,Y,
10744,559,560,DSTAT,DDSTS,3,Y,Y,
10745,562,563,DOSEL,DDGSB,1,Y,Y,
10746,562,563,DDGSB,DSTAT,2,Y,Y,
10747,562,563,DSTAT,DDSTS,3,Y,Y,
10748,561,561,DOSEL,EEDU1,1,Y,Y,
10749,561,561,EEDU1,DSTAT,2,Y,Y,
10750,561,561,DSTAT,USODB,3,Y,Y,
10751,566,566,DOSEL,SSISE,1,Y,Y,
10752,566,566,SSISE,DIR18,2,Y,Y,
10753,566,566,DIR18,USS18,3,Y,Y,
10754,571,571,DOSEL,SSISE,1,Y,Y,
10755,571,571,SSISE,DIR18,2,Y,Y,
10756,571,571,DIR18,USS18,3,Y,Y,
10757,567,568,DOSEL,SSISE,1,Y,Y,
10758,567,568,SSISE,DSS04,2,Y,Y,
10759,567,568,DSS04,USS04,3,Y,Y,
10760,569,570,DOSEL,SEDU2,1,Y,Y,
10761,569,570,SEDU2,SCH04,2,Y,Y,
10762,569,570,SCH04,SCH06,3,Y,Y,
10763,573,573,DOSEL,SEDU2,1,Y,Y,
10764,573,573,SEDU2,SCH04,2,Y,Y,
10765,573,573,SCH04,SCH06,3,Y,Y,
10766,572,572,DOSEL,SS1SE,1,Y,Y,
10767,572,572,SS1SE,DS011,2,Y,Y,
10768,572,572,DS011,USS11,3,Y,Y,
10769,574,575,DOSEL,SS1SE,1,Y,Y,
10770,574,575,SS1SE,DS011,2,Y,Y,
10771,574,575,DS011,USS11,3,Y,Y,
10772,576,577,DOSEL,SS1SE,1,Y,Y,
10773,576,577,SS1SE,DIR18,2,Y,Y,
10774,576,577,DIR18,USS12,3,Y,Y,
10775,578,579,DOSEL,SEDU2,1,Y,Y,
10776,578,579,SEDU2,DSS04,2,Y,Y,
10777,578,579,DSS04,SCHSE,3,Y,Y,
10778,580,580,DOSEL,SS1SE,1,Y,Y,
10779,580,580,SS1SE,DSS04,2,Y,Y,
10780,580,580,DSS04,USS04,3,Y,Y,
10781,581,581,DOSEL,ADEDU,1,Y,Y,
10782,581,581,ADEDU,DIRAE,2,Y,Y,
10783,581,581,DIRAE,USNLM,3,Y,Y,
10784,581,581,USNLM,AE001,4,Y,Y,
10785,582,582,DOSEL,ADEDU,1,Y,Y,
10786,582,582,ADEDU,DIRAE,2,Y,Y,
10787,582,582,DIRAE,USEDU,3,Y,Y,
10788,583,583,DOSEL,ADEDU,1,Y,Y,
10789,583,583,ADEDU,DIRAE,2,Y,Y,
10790,583,583,DIRAE,USNLM,3,Y,Y,
10791,583,583,USNLM,AE001,4,Y,Y,
10792,584,584,DOSEL,ADEDU,1,Y,Y,
10793,584,584,ADEDU,DIRAE,2,Y,Y,
10794,584,584,DIRAE,USNLM,3,Y,Y,
10795,3488,3488,DOSEL,ADEDU,1,Y,Y,
10796,3488,3488,ADEDU,DIRAE,2,Y,Y,
10797,3488,3488,DIRAE,USNLM,3,Y,Y,
10798,3489,3489,DOSEL,ADEDU,1,Y,Y,
10799,3489,3489,ADEDU,DSASU,2,Y,Y,
10800,3489,3489,DSADU,USEDU,3,Y,Y,
10801,3490,3490,DOSEL,ADEDU,1,Y,Y,
10802,3490,3490,ADEDU,DSASU,2,Y,Y,
10803,3490,3490,DSADU,USEDU,3,Y,Y,
10804,3491,3491,DOSEL,ADEDU,1,Y,Y,
10805,3491,3491,ADEDU,DSNCT,2,Y,Y,
10806,3491,3491,DSNCT,USIS1,3,Y,Y,
10807,3492,3492,DOSEL,SSEDU,1,Y,Y,
10808,3492,3492,SSEDU,DSNCT,2,Y,Y,
10809,3492,3492,DSNCT,USIS1,3,Y,Y,
10810,585,585,DOSEL,SEDU1,1,Y,Y,
10811,585,585,SEDU1,DSS06,2,Y,Y,
10812,585,585,DSS06,USS02,3,Y,Y,
10813,586,586,DOSEL,SEDU1,1,Y,Y,
10814,586,586,SEDU1,DSS06,2,Y,Y,
10815,586,586,DSS06,USS06,3,Y,Y,
10816,587,588,DOSEL,SEDU1,1,Y,Y,
10817,587,588,SEDU1,DSS01,2,Y,Y,
10818,587,588,DSS01,USS07,3,Y,Y,
10819,589,589,DOSEL,SEDU1,1,Y,Y,
10820,589,589,SEDU1,DSS09,2,Y,Y,
10821,589,589,DSS09,USS03,3,Y,Y,
10822,590,590,DOSEL,SEDU1,1,Y,Y,
10823,590,590,SEDU1,DSS09,2,Y,Y,
10824,590,590,DSS09,USS09,3,Y,Y,
10825,591,591,DOSEL,SEDU1,1,Y,Y,
10826,591,591,SEDU1,DSS13,2,Y,Y,
10827,591,591,DSS13,USS13,3,Y,Y,
10828,592,592,DOSEL,SEDU1,1,Y,Y,
10829,592,592,SEDU1,DSS13,2,Y,Y,
10830,592,592,DSS13,USS14,3,Y,Y,
10831,593,593,DOSEL,SEDU1,1,Y,Y,
10832,593,593,SEDU1,DSS13,2,Y,Y,
10833,593,593,DSS13,USS15,3,Y,Y,
10834,594,595,DOSEL,SS1SE,1,Y,Y,
10835,594,595,SS1SE,DSS16,2,Y,Y,
10836,594,595,DSS16,USS16,3,Y,Y,
10837,596,596,DOSEL,ADEDU,1,Y,Y,
10838,596,596,ADEDU,DSNCT,2,Y,Y,
10839,596,596,DSNCT,USIS1,3,Y,Y,
10840,597,597,DOSEL,SEDU1,1,Y,Y,
10841,597,597,SEDU1,DSS01,2,Y,Y,
10842,597,597,DSS01,USS10,3,Y,Y,
10843,605,612,DOSEL,DDGSB,1,Y,Y,
10844,605,612,DDGSB,DSTAT,2,Y,Y,
10845,605,612,DSTAT,DDSTS,3,Y,Y,
10846,615,615,DOSEL,DDGSB,1,Y,Y,
10847,615,615,DDGSB,DSTAT,2,Y,Y,
10848,615,615,DSTAT,DDSTS,3,Y,Y,
10849,614,614,DOSEL,DDGSB,1,Y,Y,
10850,614,614,DDGSB,DIRST,2,Y,Y,
10851,614,614,DIRST,DDSTS,3,Y,Y,
10852,613,613,DOSEL,EADVI,1,Y,Y,
10853,613,613,EADVI,KTSDS,2,Y,Y,
10854,613,613,KTSDS,ICTKT,3,Y,Y,
10855,3499,3774,DOURD,NBCCU,1,Y,Y,
10871,3676,3676,NBCCU,NBCCE,2,Y,Y,
10872,3714,3770,NBCCU,HSCLA,2,Y,Y,
10873,3771,3774,NBCCU,HSCCA,2,Y,Y,
10874,3776,4291,DOURD,LDOUD,1,Y,Y,
10875,4295,4413,DOURD,DGCPW,1,Y,Y,
10876,4982,5000,DORLD,RDAD1,1,Y,Y,
10877,5006,5010,DORLD,RDIEC,1,Y,Y,
10878,5011,5011,DORLD,ICEO1,1,Y,Y,
10879,5013,5015,DORLD,RDAD1,1,Y,Y,
10880,5018,5020,DORLD,BPLR0,1,Y,Y,
10881,5018,5020,BPLR0,BPLR1,2,Y,Y,
10882,5022,5026,DORLD,RDDIS,1,Y,Y,
10883,5028,5032,DORLD,ICDRD,1,Y,Y,
10884,5037,5067,DORLD,RDRH1,1,Y,Y,
10886,5070,5098,DORLD,RC6RD,1,Y,Y,
10887,5070,5098,RC6RD,RDRC3,2,Y,Y,
10888,5155,5162,DORLD,RDTRN,1,Y,Y,
10889,5165,5172,DORLD,RDTRG,1,Y,Y,
10890,5165,5168,RDTRG,RNIRD,2,Y,Y,
10891,5165,5168,RNIRD,NIRDP,3,Y,Y,
10892,5154,5154,DORLD,RDTRG,1,Y,Y,
10893,5177,5186,DORLD,RDRDA,1,Y,Y,
10894,5208,5210,DORLD,SAGYR,1,Y,Y,
10897,5213,5213,DORLD,SPRM1,1,Y,Y,
10898,5222,5239,DORLD,RDRL0,1,Y,Y,
10899,5244,5255,DORLD,RDSKL,1,Y,Y,
10900,5244,5255,RDSKL,SKILL,2,Y,Y,
10901,5257,5292,DEPOJ,JSSCB,1,Y,Y,
10905,5607,6247,FADDS,CGDAN,1,Y,Y,
10906,5644,5679,CGDAN,CGDEP,2,Y,Y,
10907,5615,5619,CGDAN,CGACB,2,Y,Y,
10908,5775,5775,CGDAN,ATPOF,2,Y,Y,
10909,5776,5776,CGDAN,ATPOR,2,Y,Y,
10910,5777,5777,CGDAN,ATPCV,2,Y,Y,
10911,5778,5778,CGDAN,ATPOT,2,Y,Y,
10912,5779,5779,CGDAN,ATPOR,2,Y,Y,
10913,5780,5780,CGDAN,ATPCV,2,Y,Y,
10914,5781,5781,CGDAN,ATPOT,2,Y,Y,
10915,5782,5782,CGDAN,ATPOR,2,Y,Y,
10916,5783,5783,CGDAN,ATPCV,2,Y,Y,
10917,5702,5702,CGDAN,CGA14,2,Y,Y,
10918,5784,5784,CGDAN,ATPOF,2,Y,Y,
10919,5785,5785,CGDAN,ATPOR,2,Y,Y,
10920,5786,5786,CGDAN,ATPCV,2,Y,Y,
10921,5787,5787,CGDAN,ATPOT,2,Y,Y,
10922,5788,5788,CGDAN,ATPOR,2,Y,Y,
10923,5789,5789,CGDAN,ATPCV,2,Y,Y,
10924,5790,5790,CGDAN,ATPOT,2,Y,Y,
10925,5791,5791,CGDAN,ATPOR,2,Y,Y,
10926,5792,5792,CGDAN,ATPCV,2,Y,Y,
10927,5706,5706,CGDAN,CGA14,2,Y,Y,
10928,5793,5793,CGDAN,ATPOF,2,Y,Y,
10929,5794,5794,CGDAN,ATPOR,2,Y,Y,
10930,5795,5795,CGDAN,ATPCV,2,Y,Y,
10931,5796,5796,CGDAN,ATPOT,2,Y,Y,
10932,5797,5797,CGDAN,ATPOR,2,Y,Y,
10933,5798,5798,CGDAN,ATPCV,2,Y,Y,
10934,5799,5799,CGDAN,ATPOT,2,Y,Y,
10935,5800,5800,CGDAN,ATPOR,2,Y,Y,
10936,5801,5801,CGDAN,ATPCV,2,Y,Y,
10937,5710,5710,CGDAN,CGA14,2,Y,Y,
10938,5802,5802,CGDAN,ATPOF,2,Y,Y,
10939,5803,5803,CGDAN,ATPOR,2,Y,Y,
10940,5804,5804,CGDAN,ATPCV,2,Y,Y,
10941,5805,5805,CGDAN,ATPOT,2,Y,Y,
10942,5806,5806,CGDAN,ATPOR,2,Y,Y,
10943,5807,5807,CGDAN,ATPCV,2,Y,Y,
10944,5808,5808,CGDAN,ATPOT,2,Y,Y,
10945,5809,5809,CGDAN,ATPOR,2,Y,Y,
10946,5810,5810,CGDAN,ATPCV,2,Y,Y,
10947,5714,5714,CGDAN,CGA14,2,Y,Y,
10948,5811,5811,CGDAN,ATPOF,2,Y,Y,
10949,5812,5812,CGDAN,ATPOR,2,Y,Y,
10950,5813,5813,CGDAN,ATPCV,2,Y,Y,
10951,5814,5814,CGDAN,ATPOT,2,Y,Y,
10952,5815,5815,CGDAN,ATPOR,2,Y,Y,
10953,5816,5816,CGDAN,ATPCV,2,Y,Y,
10954,5817,5817,CGDAN,ATPOT,2,Y,Y,
10955,5818,5818,CGDAN,ATPOR,2,Y,Y,
10956,5819,5819,CGDAN,ATPCV,2,Y,Y,
10957,5718,5718,CGDAN,CGA14,2,Y,Y,
10958,5820,5820,CGDAN,ATPOF,2,Y,Y,
10959,5821,5821,CGDAN,ATPOR,2,Y,Y,
10960,5822,5822,CGDAN,ATPCV,2,Y,Y,
10961,5823,5823,CGDAN,ATPOT,2,Y,Y,
10962,5824,5824,CGDAN,ATPOR,2,Y,Y,
10963,5825,5825,CGDAN,ATPCV,2,Y,Y,
10964,5826,5826,CGDAN,ATPOT,2,Y,Y,
10965,5827,5827,CGDAN,ATPOR,2,Y,Y,
10966,5828,5828,CGDAN,ATPCV,2,Y,Y,
10967,5722,5722,CGDAN,CGA14,2,Y,Y,
10968,5829,5829,CGDAN,ATPOF,2,Y,Y,
10969,5830,5830,CGDAN,ATPOR,2,Y,Y,
10970,5831,5831,CGDAN,ATPCV,2,Y,Y,
10971,5832,5832,CGDAN,ATPOT,2,Y,Y,
10972,5833,5833,CGDAN,ATPOR,2,Y,Y,
10973,5834,5834,CGDAN,ATPCV,2,Y,Y,
10974,5835,5835,CGDAN,ATPOT,2,Y,Y,
10975,5836,5836,CGDAN,ATPOR,2,Y,Y,
10976,5837,5837,CGDAN,ATPCV,2,Y,Y,
10977,5726,5726,CGDAN,CGA14,2,Y,Y,
10978,5838,5838,CGDAN,ATPOF,2,Y,Y,
10979,5839,5839,CGDAN,ATPOR,2,Y,Y,
10980,5840,5840,CGDAN,ATPCV,2,Y,Y,
10981,5841,5841,CGDAN,ATPOT,2,Y,Y,
10982,5842,5842,CGDAN,ATPOR,2,Y,Y,
10983,5843,5843,CGDAN,ATPCV,2,Y,Y,
10984,5844,5844,CGDAN,ATPOT,2,Y,Y,
10985,5845,5845,CGDAN,ATPOR,2,Y,Y,
10986,5846,5846,CGDAN,ATPCV,2,Y,Y,
10987,5730,5730,CGDAN,CGA14,2,Y,Y,
10988,5847,5847,CGDAN,ATPOF,2,Y,Y,
10989,5848,5848,CGDAN,ATPOR,2,Y,Y,
10990,5849,5849,CGDAN,ATPCV,2,Y,Y,
10991,5850,5850,CGDAN,ATPOT,2,Y,Y,
10992,5851,5851,CGDAN,ATPOR,2,Y,Y,
10993,5852,5852,CGDAN,ATPCV,2,Y,Y,
10994,5853,5853,CGDAN,ATPOT,2,Y,Y,
10995,5854,5854,CGDAN,ATPOR,2,Y,Y,
10996,5855,5855,CGDAN,ATPCV,2,Y,Y,
10997,5734,5734,CGDAN,CGA14,2,Y,Y,
10998,5856,5856,CGDAN,ATPOF,2,Y,Y,
10999,5857,5857,CGDAN,ATPOR,2,Y,Y,
11000,5858,5858,CGDAN,ATPCV,2,Y,Y,
11001,5859,5859,CGDAN,ATPOT,2,Y,Y,
11002,5860,5860,CGDAN,ATPOR,2,Y,Y,
11003,5861,5861,CGDAN,ATPCV,2,Y,Y,
11004,5862,5862,CGDAN,ATPOT,2,Y,Y,
11005,5863,5863,CGDAN,ATPOR,2,Y,Y,
11006,5864,5864,CGDAN,ATPCV,2,Y,Y,
11007,5738,5738,CGDAN,CGA14,2,Y,Y,
11008,5865,5865,CGDAN,ATPOF,2,Y,Y,
11009,5866,5866,CGDAN,ATPOR,2,Y,Y,
11010,5867,5867,CGDAN,ATPCV,2,Y,Y,
11011,5868,5868,CGDAN,ATPOT,2,Y,Y,
11012,5869,5869,CGDAN,ATPOR,2,Y,Y,
11013,5870,5870,CGDAN,ATPCV,2,Y,Y,
11014,5871,5871,CGDAN,ATPOT,2,Y,Y,
11015,5872,5872,CGDAN,ATPOR,2,Y,Y,
11016,5873,5873,CGDAN,ATPCV,2,Y,Y,
11017,5742,5742,CGDAN,CGA14,2,Y,Y,
11018,5874,5874,CGDAN,ATPOF,2,Y,Y,
11019,5875,5875,CGDAN,ATPOR,2,Y,Y,
11020,5876,5876,CGDAN,ATPCV,2,Y,Y,
11021,5877,5877,CGDAN,ATPOT,2,Y,Y,
11022,5878,5878,CGDAN,ATPOR,2,Y,Y,
11023,5879,5879,CGDAN,ATPCV,2,Y,Y,
11024,5880,5880,CGDAN,ATPOT,2,Y,Y,
11025,5881,5881,CGDAN,ATPOR,2,Y,Y,
11026,5882,5882,CGDAN,ATPCV,2,Y,Y,
11027,5746,5746,CGDAN,CGA14,2,Y,Y,
11028,5883,5883,CGDAN,ATPOF,2,Y,Y,
11029,5884,5884,CGDAN,ATPOR,2,Y,Y,
11030,5885,5885,CGDAN,ATPCV,2,Y,Y,
11031,5886,5886,CGDAN,ATPOT,2,Y,Y,
11032,5887,5887,CGDAN,ATPOR,2,Y,Y,
11033,5888,5888,CGDAN,ATPCV,2,Y,Y,
11034,5889,5889,CGDAN,ATPOT,2,Y,Y,
