OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
S. K. Kotal (ASSISTANT DIRECTOR),,,2023-03-09T00:00:00.000+0000,22.0," File No. A-12034/2/2022-23-SDRD(Admin)
Government of India
Ministry of Statistics & Programme Implementation National Statistical Office
Survey Design and Research Division


164, Gopal Lal Tagore Road,
Kolkata- 700108

Dated: 09.03.2023

To,
Shri Parmod Kumar Thakur,
Gosaipur, Paroha,
Dist-Nalanda, 
Bihar, Pin: 843314


Sub: Supply of Information under Public Grievances-reg.

Sir,
 Kind reference is invited to your Public Grievance Registration Number PMOPG/E/2023/0019147 dated 21.01.2023 received in this office on 15.02.2023.
In this context, it is informed that a grievance of identical nature was earlier lodged by you on 07.12.2022 through registration number PMOPG/E/2022/0324427 for which reply was given on 22.12.2022. Since the subject matter of the two grievances are identical, the reply of the Public Grievance Registration Number PMOPG/E/2023/0019147 dated 21.01.2023 may be treated as the same.


Yours faithfully,


(S. K. Kotal)
Assistant, Director
 SDRD, NSO

"
,,,2023-04-22T00:00:00.000+0000,,pending for near about 90 days. Kindly expedite the matter.
S. K. Kotal (ASSISTANT DIRECTOR),,,2023-05-03T00:00:00.000+0000,55.0, Case Disposed.
,,,2023-01-21T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,
OSDBO (OSD),,,2023-01-23T00:00:00.000+0000,0.0, Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR. 
Shri. Pankaj Mittal (General Manager),,,2023-01-23T00:00:00.000+0000,0.0," Sir, We forward here with a grievance received in the PG portal and request you to kindly arrange to examine the same for its redressal. Thereafter you may send a suitable reply to the customer and upload your remarks/action taken in the portal immediately after its redressal. Please note that as per the guidelines of Govt. of India, public grievances are to be acknowledged within 3 days of receipt of grievance followed by suitable communication to the customer after resolving the matter, within the time frame. With regards, हम पीजी पोर्टल - सीपीग्राम्स में प्राप्त एक शिकायत अग्रेषित कर रहें हैं और अनुरोध करते हैं कि उसके निपटान हेतु व्यवस्था करें. उसके बाद आप ग्राहक को उपयुक्त उत्तर भेजें और उसके निपटान के तुरंत बाद पोर्टल में अपनी टिप्पणी/ कार्रवाई अपलोड करें. कृपया नोट करें कि भारत सरकार के दिशानिर्देशों के अनुसार, लोक शिकायतों की उसकी प्राप्ति के 3 दिनों के भीतर, प्राप्ति सूचना दी जानी है और उसके बाद मामले के निपटान के पश्चात निर्धारित समयावधि में ग्राहक को समुचित रूप से पत्र भेजा जाना है। आदर सहित"
Dy General Manager (Dy General Manager),,,2023-02-03T00:00:00.000+0000,0.0, Replied
Dy General Manager (Dy General Manager),,"Repeat of sl 5
 of (3-2-2023)",2023-02-03T00:00:00.000+0000,0.0, Replied
Dhara Limbachiya (Middle Management II),,,2023-02-03T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल दिनांकित 03.02.2023 के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है। 
सादर 
Sir/Madam, 
We Hereby apprise that our bank has communicated to the customer vide letter/ email dated 03.02.2023. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end. 
Regards
"
,,,2023-01-21T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,
Shri M. C Worthing (Director),,,2023-01-31T00:00:00.000+0000,7.0," Forwarded for necessary action, Please"
Lamchonghoi Sweety Changsan (Joint Secretary Inst.),,,2023-01-31T00:00:00.000+0000,0.0, for necessary action please.
Manoj Kumar (Under Secretary),,,2023-02-01T00:00:00.000+0000,0.0, मामला केन्द्रीय विद्यालय संगठन से संबंधित है। आपसे अनुरोध है कि दिशा-निर्देशों के अनुसार आपके स्तर पर उचित कार्रवाई की जाए और की गई कार्रवाई को सीधे आवेदक को प्रस्तुत किया जाए और इसे जल्द से जल्द पीजी पोर्टल पर अपलोड किया जाए।
Dr. P.Devakumar (Joint Commissioner),,,2023-02-03T00:00:00.000+0000,2.0, It is requested for immediate necessary action at your end. Applicant should be informed through a hard copy or e-mail and also need to upload the copy of the same on the portal as per the instruction of PM Office. No hard copy is required to be sent to this office
Manoj Kumar (Under Secretary),,,2023-02-13T00:00:00.000+0000,0.0," Please examine and take appropriate action. As the grievance is a taken up case, action taken may please be furnished immediately for its disposal."
Sh. Shashi Kant Sharma (Asstt. Commissioner.),,,2023-02-14T00:00:00.000+0000,11.0, Reply enclosed
Raghuvendra Kumar (Asstt Commissioner Admn),,,2023-02-15T00:00:00.000+0000,2.0, 
Dr. P.Devakumar (Joint Commissioner),,,2023-02-17T00:00:00.000+0000,3.0, Grievance disposed of under the intimation to individual
Manoj Kumar (Under Secretary),,,2023-02-17T00:00:00.000+0000,0.0, Grievance disposed of under the intimation to individual
Lamchonghoi Sweety Changsan (Joint Secretary Inst.),,,2023-02-20T00:00:00.000+0000,3.0, Action may be expedited.
K.K. GAUR (Asstt Commissioner E-I),,,2023-03-03T00:00:00.000+0000,16.0," आपके ग्रीवान्स के संबंध में समिति द्वारा जारी नोटिस दिनांक 07.12.2022, जो समिति की वेबसाइट https://navodaya.gov.in/nvs/en/Recruitment/Written-Exam-_Interview-_Skill-Test-Notice/ पर उपलब्ध है, के अनुसार सीबीटी परीक्षा सम्पन्न की जा चुकी है अतः आपके ग्रीवान्स पर अभी विचार कर पाना संभव नहीं है।"
Raghuvendra Kumar (Asstt Commissioner Admn),,,2023-03-04T00:00:00.000+0000,1.0," आपके ग्रीवान्स के संबंध में समिति द्वारा जारी नोटिस दिनांक 07.12.2022, जो समिति की वेबसाइट https://navodaya.gov.in/nvs/en/Recruitment/Written-Exam-_Interview-_Skill-Test-Notice/ पर उपलब्ध है, के अनुसार सीबीटी परीक्षा सम्पन्न की जा चुकी है अतः आपके ग्रीवान्स पर अभी विचार कर पाना संभव नहीं है।"
Manoj Kumar (Under Secretary),,,2023-03-06T00:00:00.000+0000,2.0," आपके ग्रीवान्स के संबंध में समिति द्वारा जारी नोटिस दिनांक 07.12.2022, जो समिति की वेबसाइट https://navodaya.gov.in/nvs/en/Recruitment/Written-Exam-_Interview-_Skill-Test-Notice/ पर उपलब्ध है, के अनुसार सीबीटी परीक्षा सम्पन्न की जा चुकी है अतः आपके ग्रीवान्स पर अभी विचार कर पाना संभव नहीं है।"
Lamchonghoi Sweety Changsan (Joint Secretary Inst.),,,2023-03-06T00:00:00.000+0000,0.0," आपके ग्रीवान्स के संबंध में समिति द्वारा जारी नोटिस दिनांक 07.12.2022, जो समिति की वेबसाइट https://navodaya.gov.in/nvs/en/Recruitment/Written-Exam-_Interview-_Skill-Test-Notice/ पर उपलब्ध है, के अनुसार सीबीटी परीक्षा सम्पन्न की जा चुकी है अतः आपके ग्रीवान्स पर अभी विचार कर पाना संभव नहीं है।"
,,,2023-01-21T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,
"CMO, Secretary",,,2023-01-24T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"HIMANSHU SAXENA, Data Entry Operator",,,2023-04-18T00:00:00.000+0000,84.0,Your grievance disposed (Reject) successfully on 18-Apr-2023 13:00
,,,2023-01-21T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,GEN. COMMENTS NOT CONTAINING SPECIFIC GRIEVANCE
,,,2023-01-21T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,
"Online PGRO, Online PGRO",,,2023-01-23T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"DMMTR, PG OFFICER",,,2023-05-18T00:00:00.000+0000,115.0,REJECTING THE GRIEVANCE - Private Contract related issue.
,,,2023-01-21T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,
Office of CEO MyGov (Office of CEO MyGov),,,2023-01-25T00:00:00.000+0000,1.0, thank you
Office of CEO MyGov (Office of CEO MyGov),,,2023-01-31T00:00:00.000+0000,6.0," Your suggestions are always welcome. Should you have any other suggestions Register on MyGov App. You can Follow MyGov on Twitter/Subscribe to MyGov YouTube Channel also.

Regards,
Office of CEO MyGov
M: 91 11 24301313
"
,,,2023-01-21T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,
R. Rampradeepan (Special Officer),,,2023-02-09T00:00:00.000+0000,17.0, 
District Collector (District Collector),,,2023-02-15T00:00:00.000+0000,6.0, Petition Accepted
,,,2023-01-21T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,
Shri D. K. Rai (JS E),,,2023-01-29T00:00:00.000+0000,5.0, Matter pertains to Department of Military Affairs. Hence returned.
,,,2023-05-25T00:00:00.000+0000,116.0,
Colonel Ajaypal Singh (Director Coord Div),,,2023-06-01T00:00:00.000+0000,7.0, 
Shri Rajendra Jayal (Dir GS-III),,,2023-06-01T00:00:00.000+0000,0.0, 
Capt IN Shantanu Sharma (Dir AG),,,2023-06-02T00:00:00.000+0000,1.0,Your suggestion has been duly noted. Induction of women in Indian Armed Forces is a carefully considered process and your concerns have been taken into consideration.
,,,2023-01-21T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,
Shri Niraj Kumar Gayagi (Joint Secretary),,,2023-01-24T00:00:00.000+0000,1.0, This does not pertains to this Department.
,,,2023-02-28T00:00:00.000+0000,35.0,Please see.
Clerk2 (Clerk),,,2023-02-28T00:00:00.000+0000,0.0, Please take necessary action in this matter and upload ATR.
SP Law and Order (SP Law and Order),,,2023-02-28T00:00:00.000+0000,0.0, R/Sir perusal of the complaint it seems that matter not relates to Police Department. So please send to concerned.
Jarnail Singh (Supervisor),,,2023-03-02T00:00:00.000+0000,2.0, Policy matter/Suggestion/Demand./not maintainable. 
,,,2023-01-21T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-31T00:00:00.000+0000,7.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-26T00:00:00.000+0000,54.0,"संबंधित अधिकारी की रिपोर्ट पोर्टल पर प्राप्त है, कृपया निक्षेपित करने का कष्ट करें D.1127.E0M0.KDA.2022.23 DATE 25.03.2023 KE DWARA UTTAR PRESHIT HAI सम्बन्धित अभियंता मार्ग प्रकाश जोन 06 के अनुसार संदर्भित स्थल की बंद लाइट्स चालू करा दी गई है"
,,,2023-01-21T00:00:00.000+0000,,
,,,2023-01-23T00:00:00.000+0000,0.0,
Dinakar Sansare (ASO retired),,,2023-02-08T00:00:00.000+0000,16.0, 
Mrs. Sonia Sethi (Principal Secretary UD2),,,2023-02-14T00:00:00.000+0000,6.0,Forwarded for necessary action
FMC1 (FMC1),,,2023-02-16T00:00:00.000+0000,2.0, Please look into this.
Mr. Ravi Khandare (ASST MUNICIPAL COMMISSIONER),,,2023-04-25T00:00:00.000+0000,68.0, शिवाजीनगर घोलेरोड क्षेत्रिय कार्यालयाकडील अतिक्रमण विभाग यांचेमार्फत जा.क्र. GWO/६०५ दि. २४/०४/२०२३ अन्वये सदरील तक्रारीतील विषय संवेदनशील असून पोलिस बंदोबस्त गरजेचा आहे. यासाठी स्थानिक पोलिस स्टेशनशी पत्रव्यवहार केला असून पुढील कार्यवाही साठी नियोजन चालू आहे. तरी सदरचे पत्र अवलोकनार्थ सोबत जोडत आहोत.
