OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
Sh.Pravin Kumar (Pr. CCIT),,,2023-01-27T00:00:00.000+0000,2.0, The matter in the grievance is regarding release of refund for A.Y 2022-23. The processing of return and release of refund for A.Y 2022-23 pertains to CPC. It is requested to kindly transfer the grievance to CPC for redressal.
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-02-08T00:00:00.000+0000,1.0," Dear Sir /Madam , it is seen from CPC portal for AY 2022-2023, taxpayrs return has been on 20-10-2022 determining refund of Rs 1,74,540/- . The refund is sent to OLTAS for outword transmission to refund banker on 02/02/2023 and we would be credited to taxpayer bank account by refund banker very shortly . The taxpayers is requested to check status of refund in www.tin-nsdl.com.	"
,,,2023-01-24T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-01-29T00:00:00.000+0000,2.0, Kindly look into the matter and upload final status report at the earliest.	
Sh. Y. K. Singh (DGIT),,,2023-01-30T00:00:00.000+0000,1.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-02-06T00:00:00.000+0000,7.0,"Dear Sir /Madam , 

it is seen from CPC portal for AY 2022-2023, taxpayrs return has been on 20-10-2022 determining refund of Rs 1,74,540/- . The refund is sent to OLTAS for outword transmission to refund banker on 02/02/2023 and we would be credited to taxpayer bank account by refund banker very shortly . The taxpayers is requested to check status of refund in www.tin-nsdl.com.
"
Sh. Y. K. Singh (DGIT),,,2023-02-07T00:00:00.000+0000,1.0,"Dear Sir /Madam , 

it is seen from CPC portal for AY 2022-2023, taxpayrs return has been on 20-10-2022 determining refund of Rs 1,74,540/- . The refund is sent to OLTAS for outword transmission to refund banker on 02/02/2023 and we would be credited to taxpayer bank account by refund banker very shortly . The taxpayers is requested to check status of refund in www.tin-nsdl.com.
"
,,,2023-01-24T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,Auto Forwarded
Mr. Nitin Grover (Head Customer Complaints),,,2023-01-24T00:00:00.000+0000,0.0,"Customer complaint regarding refund related concern, we have already forwarded multiple reply to customer that account is not eligible for the refund."
,,,2023-01-24T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-24T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-02-02T00:00:00.000+0000,,PLEASE RELEASE OUR PAYMENTS
MANOJ KUJUR (SSA),,Reminder of sl 2,2023-02-02T00:00:00.000+0000,9.0, Kindly expedite.
Chandra Prakash Gupta (Addl. General Manager),,Reminder of sl 3,2023-02-08T00:00:00.000+0000,6.0, Kindly expedite.
Virendra Verma (ADRM SS),,,2023-02-10T00:00:00.000+0000,2.0, Commercial contract matters not dealt on CPGRAM portal. Kindly use proper portal.
,,,2023-01-24T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,Auto Forwarded
SHRI D.L. Yadav (GENERAL MANAGER),,,2023-05-30T00:00:00.000+0000,126.0,Please find attached reply.
Babita Agarwal (ITO Nodal Officer CCIT-02),,,2023-01-25T00:00:00.000+0000,1.0, The matter pertains to PCIT-7 charge . Kindly direct the AO to redress the grievance within 15 days time limit prescribed from the date of filing of grievance.
Rahul Garg (ITO Nodal Officer PCIT-07),,,2023-01-25T00:00:00.000+0000,0.0,Kindly direct the AO to redress the grievance within 15 days time limit prescribed from the date of filing of grievance.
MS. RINKU SINGH (Addl CIT R-25),,,2023-01-27T00:00:00.000+0000,2.0, AO is directed to redress the grievance within 15 days time limit prescribed from the date of filing of grievance and submit the report.
SH. UMASHANKAR GUPTA (ITO W-25-1),,,2023-01-30T00:00:00.000+0000,3.0,"The PAN-AABCT4763GF of M/s Technical Drying Services (Asia) Pvt. Ltd. is lying with Circle-25(1), Delhi as per ITBA PAN query. Therefore, the grievance may kindly be transferred to Circle-25(1), Delhi for necessary action."
MS. RINKU SINGH (Addl CIT R-25),,,2023-01-30T00:00:00.000+0000,0.0," The PAN-AABCT4763GF of M/s Technical Drying Services (Asia) Pvt. Ltd. is lying with Circle-25(1), Delhi as per ITBA PAN query. Therefore, the grievance is transferred to Circle-25(1), Delhi for necessary action."
SH. UMASHANKAR GUPTA (ITO W-25-1),,Reminder of sl 7,2023-02-01T00:00:00.000+0000,2.0," The PAN - AABCT4763F lies with Circle-25(1), Delhi. Therefore, this CPGRAM may kindly be transferred to Circle-25(1), Delhi for necessary action."
MS. RINKU SINGH (Addl CIT R-25),,Reminder of sl 8,2023-02-02T00:00:00.000+0000,0.0," The PAN-AABCT4763GF of M/s Technical Drying Services (Asia) Pvt. Ltd. is lying with Circle-25(1), Delhi . AO is directed redress the grievance within 15 days time limit prescribed from the date of filing of grievance and submit report."
MS. RINKU SINGH (Addl CIT R-25),,Reminder of sl 8,2023-02-02T00:00:00.000+0000,0.0," The PAN-AABCT4763GF of M/s Technical Drying Services (Asia) Pvt. Ltd. is lying with Circle-25(1), Delhi . AO is directed redress the grievance within 15 days time limit prescribed from the date of filing of grievance and submit report."
MS. RINKU SINGH (Addl CIT R-25),,Reminder of sl 8,2023-02-02T00:00:00.000+0000,0.0," The PAN-AABCT4763GF of M/s Technical Drying Services (Asia) Pvt. Ltd. is lying with Circle-25(1), Delhi . AO is directed redress the grievance within 15 days time limit prescribed from the date of filing of grievance and submit report."
MS. RINKU SINGH (Addl CIT R-25),,Reminder of sl 8,2023-02-02T00:00:00.000+0000,0.0," The PAN-AABCT4763GF of M/s Technical Drying Services (Asia) Pvt. Ltd. is lying with Circle-25(1), Delhi . AO is directed redress the grievance within 15 days time limit prescribed from the date of filing of grievance and submit report."
MS. RINKU SINGH (Addl CIT R-25),,Reminder of sl 8,2023-02-02T00:00:00.000+0000,0.0," The PAN-AABCT4763GF of M/s Technical Drying Services (Asia) Pvt. Ltd. is lying with Circle-25(1), Delhi . AO is directed redress the grievance within 15 days time limit prescribed from the date of filing of grievance and submit report."
SH. HARDAYAL MEENA (ACIT- Circle-25),,,2023-03-05T00:00:00.000+0000,31.0," On verification of CPGRAM Portal, it is noticed that the assessee have filed grievances for same issue & same AY vide CDODT/E/2023/0005443. Hence, the first grievance is kept open as pending for resolution & accordingly the another grievance raised are closed being duplicate entries. Your grievances will be prioritized for early resolution & your patience in this regard is highly appreciated .
"
MS. RINKU SINGH (Addl CIT R-25),,,2023-03-06T00:00:00.000+0000,1.0," On verification of CPGRAM Portal, it is noticed that the assessee have filed grievances for same issue & same AY vide CDODT/E/2023/0005443. Hence, the first grievance is kept open as pending for resolution by the AO & accordingly the another grievance raised are closed being duplicate entries. "
Rahul Garg (ITO Nodal Officer PCIT-07),,,2023-03-06T00:00:00.000+0000,0.0," On verification of CPGRAM Portal, it is noticed that the assessee have filed grievances for same issue & same AY vide CDODT/E/2023/0005443. Hence, the first grievance is kept open as pending for resolution by the AO & accordingly the another grievance raised are closed being duplicate entries. "
Babita Agarwal (ITO Nodal Officer CCIT-02),,,2023-03-06T00:00:00.000+0000,0.0," On verification of CPGRAM Portal, it is noticed that the assessee have filed grievances for same issue & same AY vide CDODT/E/2023/0005443. Hence, the first grievance is kept open as pending for resolution by the AO & accordingly the another grievance raised are closed being duplicate entries. "
RAJAT BANSAL (Pr.CCIT),,,2023-03-06T00:00:00.000+0000,0.0, Kindly upload the final report along with documentary evidence on redressal of all the grievances.
Babita Agarwal (ITO Nodal Officer CCIT-02),,,2023-03-06T00:00:00.000+0000,0.0, Kindly upload the final report along with documentary evidence on redressal of all the grievances.
Rahul Garg (ITO Nodal Officer PCIT-07),,,2023-03-06T00:00:00.000+0000,0.0, Kindly upload the final report along with documentary evidence on redressal of all the grievances.
MS. RINKU SINGH (Addl CIT R-25),,,2023-03-06T00:00:00.000+0000,0.0, Kindly upload the final report along with documentary evidence on redressal of all the grievances.
,,,2023-04-06T00:00:00.000+0000,,Issue has neither been resolved nor any communication in this regard has ever been served. Please resolve immediately.
SH. HARDAYAL MEENA (ACIT- Circle-25),,,2023-05-18T00:00:00.000+0000,73.0," Order u/s 154/143(1) passed on 18-05-2023 and refund of Rs.18,240/- is issued to the assessee (Copy enclosed). Hence the grievance may be treated as settled. "
MS. RINKU SINGH (Addl CIT R-25),,,2023-05-18T00:00:00.000+0000,0.0," Order u/s 154/143(1) passed by AO on 18-05-2023 and refund of Rs.18,240/- is issued to the assessee . Hence the grievance may be treated as settled."
Rahul Garg (ITO Nodal Officer PCIT-07),,,2023-05-18T00:00:00.000+0000,0.0," Order u/s 154/143(1) passed by AO on 18-05-2023 and refund of Rs.18,240/- is issued to the assessee . Hence the grievance may be treated as settled."
Babita Agarwal (ITO Nodal Officer CCIT-02),,,2023-05-19T00:00:00.000+0000,1.0,"As per AO,order u/s 154/143(1) was passed on 18-05-2023 and refund of Rs.18,240/- was issued to the assessee. Hence, for final status of the refund, the grievance may kindly be transferred to the CPC Systems."
RAJAT BANSAL (Pr.CCIT),,,2023-05-19T00:00:00.000+0000,0.0,"As per AO,order u/s 154/143(1) was passed on 18-05-2023 and refund of Rs.18,240/- was issued to the assessee. Hence, for final status of the refund, the grievance may kindly be transferred to the CPC Systems."
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-05-24T00:00:00.000+0000,5.0, कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। Kindly look into the matter and upload the status report at the earliest.
Sh. Y. K. Singh (DGIT),,,2023-05-24T00:00:00.000+0000,0.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-06-08T00:00:00.000+0000,15.0,"Dear Sir/Madam,

 It is seen from CPC portal that for AY 2008-09, the JAO has passed the order through AST system determining refund of Rs.18240/-. It may kindly be noted that refunds generated through AST should be issued by the JAO through the legacy AST system only and CPC has no role in issuing refunds generated on AST system. Hence no action is pending with CPC in this case. The JAO is requested take necessary action through the legacy AST system and if required, to take assistance from the technical team at local RCC handling AST issues and to update the final status of the refund. It is also observed that bank account is not validated .The taxpayer is requested to validate a bank account through e-filing website as per the procedure given below:
i)Go Dashboard - Click on - My Bank Account - click on Update - click on add Bank
ii)Account - Enter the Bank account number - confirm bank account number - Select
iii)Account Type - Select account Holder Type - IFSC - click on validate - Enter E-mail ID (Registered with Bank), if available
iv) Click Pre-validate to verify details from bank.

"
Sh. Y. K. Singh (DGIT),,,2023-06-08T00:00:00.000+0000,0.0,"Dear Sir/Madam,

 It is seen from CPC portal that for AY 2008-09, the JAO has passed the order through AST system determining refund of Rs.18240/-. It may kindly be noted that refunds generated through AST should be issued by the JAO through the legacy AST system only and CPC has no role in issuing refunds generated on AST system. Hence no action is pending with CPC in this case. The JAO is requested take necessary action through the legacy AST system and if required, to take assistance from the technical team at local RCC handling AST issues and to update the final status of the refund. It is also observed that bank account is not validated .The taxpayer is requested to validate a bank account through e-filing website as per the procedure given below:
i)Go Dashboard - Click on - My Bank Account - click on Update - click on add Bank
ii)Account - Enter the Bank account number - confirm bank account number - Select
iii)Account Type - Select account Holder Type - IFSC - click on validate - Enter E-mail ID (Registered with Bank), if available
iv) Click Pre-validate to verify details from bank.

"
MS. RINKU SINGH (Addl CIT R-25),,,2023-06-16T00:00:00.000+0000,0.0," In this case, order u/s 154/143(1) passed on 18-05-2023 and refund of Rs.18,240/- determined and issued to the assessee . Hence, the grievance may be treated as settled."
