OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
Anand Zinzala (Joint SECRETARY),,"Repeat of sl 7
 of (15-2-2023)",2023-02-15T00:00:00.000+0000,0.0," The complaint has been approved by the Dy.Muni.Commissioner of WEST ZONE (RANDER) for reply/ disposal to the complaint from date :13.02..2023 and The copy of above mentioned letter(WZ/OUT NO.1768, dtd.14.02.2023 has also been sent to the complainer shri Sachin Patel BY post. (letter pdf file attach)"
Anand Zinzala (Joint SECRETARY),,"Repeat of sl 7
 of (15-2-2023)",2023-02-15T00:00:00.000+0000,0.0," The complaint has been approved by the Dy.Muni.Commissioner of WEST ZONE (RANDER) for reply/ disposal to the complaint from date :13.02..2023 and The copy of above mentioned letter(WZ/OUT NO.1768, dtd.14.02.2023 has also been sent to the complainer shri Sachin Patel BY post. (letter pdf file attach)"
Anand Zinzala (Joint SECRETARY),,"Repeat of sl 7
 of (15-2-2023)",2023-02-15T00:00:00.000+0000,0.0," The complaint has been approved by the Dy.Muni.Commissioner of WEST ZONE (RANDER) for reply/ disposal to the complaint from date :13.02..2023 and The copy of above mentioned letter(WZ/OUT NO.1768, dtd.14.02.2023 has also been sent to the complainer shri Sachin Patel BY post. (letter pdf file attach)"
Anand Zinzala (Joint SECRETARY),,"Repeat of sl 7
 of (15-2-2023)",2023-02-15T00:00:00.000+0000,0.0," The complaint has been approved by the Dy.Muni.Commissioner of WEST ZONE (RANDER) for reply/ disposal to the complaint from date :13.02..2023 and The copy of above mentioned letter(WZ/OUT NO.1768, dtd.14.02.2023 has also been sent to the complainer shri Sachin Patel BY post. (letter pdf file attach)"
Anand Zinzala (Joint SECRETARY),,"Repeat of sl 7
 of (15-2-2023)",2023-02-15T00:00:00.000+0000,0.0," The complaint has been approved by the Dy.Muni.Commissioner of WEST ZONE (RANDER) for reply/ disposal to the complaint from date :13.02..2023 and The copy of above mentioned letter(WZ/OUT NO.1768, dtd.14.02.2023 has also been sent to the complainer shri Sachin Patel BY post. (letter pdf file attach)"
Anand Zinzala (Joint SECRETARY),,"Repeat of sl 7
 of (15-2-2023)",2023-02-15T00:00:00.000+0000,0.0," The complaint has been approved by the Dy.Muni.Commissioner of WEST ZONE (RANDER) for reply/ disposal to the complaint from date :13.02..2023 and The copy of above mentioned letter(WZ/OUT NO.1768, dtd.14.02.2023 has also been sent to the complainer shri Sachin Patel BY post. (letter pdf file attach)"
Anand Zinzala (Joint SECRETARY),,"Repeat of sl 7
 of (15-2-2023)",2023-02-15T00:00:00.000+0000,0.0," The complaint has been approved by the Dy.Muni.Commissioner of WEST ZONE (RANDER) for reply/ disposal to the complaint from date :13.02..2023 and The copy of above mentioned letter(WZ/OUT NO.1768, dtd.14.02.2023 has also been sent to the complainer shri Sachin Patel BY post. (letter pdf file attach)"
Anand Zinzala (Joint SECRETARY),,"Repeat of sl 7
 of (15-2-2023)",2023-02-15T00:00:00.000+0000,0.0," The complaint has been approved by the Dy.Muni.Commissioner of WEST ZONE (RANDER) for reply/ disposal to the complaint from date :13.02..2023 and The copy of above mentioned letter(WZ/OUT NO.1768, dtd.14.02.2023 has also been sent to the complainer shri Sachin Patel BY post. (letter pdf file attach)"
Shri B. K. Bhoi (Deputy Secretary),,,2023-02-16T00:00:00.000+0000,1.0," The complaint has been approved by the Dy.Muni.Commissioner of WEST ZONE (RANDER) for reply/ disposal to the complaint from date :13.02..2023 and The copy of above mentioned letter(WZ/OUT NO.1768, dtd.14.02.2023 has also been sent to the complainer shri Sachin Patel BY post. (letter pdf file attach)"
,,,2023-01-30T00:00:00.000+0000,,
N.M.Pandya (Deputy Secretary),,,2023-02-04T00:00:00.000+0000,0.0, EPFO related matter. 
Section Officer PG-MH (SO),,,2023-02-05T00:00:00.000+0000,1.0,Repeated Grievance.
,,,2023-01-30T00:00:00.000+0000,,
N.M.Pandya (Deputy Secretary),,,2023-02-04T00:00:00.000+0000,0.0,"forwarded for necessary action, please."
SHRI. R J KHARADI (Deputy Secretary Coordination),,,2023-02-07T00:00:00.000+0000,3.0, ગંગા સ્વરૂપ યોજના મહિલા અને બાળ વિકાસ વિભાગને લગત છે. 
Ankita Jadeja (U.S.),,,2023-02-07T00:00:00.000+0000,0.0, For necessary action sent to concern dept. 
J. P. Vasava (Deputy Secretary Coordination),,,2023-02-08T00:00:00.000+0000,1.0, Suggestions
,,,2023-01-30T00:00:00.000+0000,,
N.M.Pandya (Deputy Secretary),,,2023-02-04T00:00:00.000+0000,0.0,"forwarded for necessary action, please."
SHRI. R J KHARADI (Deputy Secretary Coordination),,,2023-02-07T00:00:00.000+0000,3.0, ગંગા સ્વરૂપ યોજના મહિલા અને બાળ વિકાસ વિભાગને લગત છે. 
Ankita Jadeja (U.S.),,,2023-02-07T00:00:00.000+0000,0.0, For necessary action sent to concern dept. 
J. P. Vasava (Deputy Secretary Coordination),,,2023-02-08T00:00:00.000+0000,1.0, Suggestions
,,,2023-01-30T00:00:00.000+0000,,
N.M.Pandya (Deputy Secretary),,,2023-02-02T00:00:00.000+0000,0.0,"forwarded for necessary action, please. "
J. P. Vasava (Deputy Secretary Coordination),,,2023-02-06T00:00:00.000+0000,4.0, 
S A PATEL (Add Commissioner),,,2023-02-06T00:00:00.000+0000,0.0, take nessacary action and report
Jigar Jashani (women and child officer),,,2023-02-09T00:00:00.000+0000,3.0,જૂનાગઢ જિલ્લામાં સપ્ટેમ્બર-૨૦૨૨માં ગંગા સ્વરૂપા આર્થિક સહાય યોજનાનો લાભ મેળવતા લાભાર્થીઓનાં ડીજીટલ ગુજરાત પોર્ટલ પર કરેલ એન્ટ્રીમાં લાભાર્થીનું નામ અને બેંક ખાતાની પાસબુકમાં નામમાં વિસંગતતા હોય તેવા લાભાર્થીનાં નામ NSAP પોર્ટલ પરથી Discontinue કરવામાં આવેલ હતા ત્યારબાદ તેવા તમામ લાભાર્થીની પાસબુક મંગાવી સ્કેન કરી NSAP પોર્ટલ પર અપલોડ કરવામાં આવેલ છે પરંતુ ટેકનિકલ કારણોસર અપલોડ થયેલ નથી હાલમાં ફરીથી પાસબુક અપલોડ કરવાની અને વેરીફાઇ કરવાની કામગીરી ચાલુ છે સત્વરે કામગીરી પૂર્ણ કરવામાં આવશે અને લાભાર્થી બહેનોનું જે મહિનાથી પેન્શન બાકી છે તે મહિનાથી બધું પેન્શનનું એકી સાથે ચુકવણું કરવામાં આવશે જે આપને વિદિત થવા વિનંતી
S A PATEL (Add Commissioner),,,2023-02-14T00:00:00.000+0000,5.0, Please Check your Office Process.
,,,2023-01-30T00:00:00.000+0000,,
N.M.Pandya (Deputy Secretary),,,2023-02-02T00:00:00.000+0000,0.0, EPFO related matter. 
Section Officer PG-MH (SO),,,2023-02-02T00:00:00.000+0000,0.0,Repeated Grievance.
,,,2023-01-30T00:00:00.000+0000,,
Ankita Jadeja (U.S.),,,2023-01-30T00:00:00.000+0000,0.0, For necessary action sent to concern dept. 
SHRI M. I. Patel (Joint. Secretary Coordination),,,2023-02-13T00:00:00.000+0000,14.0, 
Shri Mahesh Patel (Deputy Secretary),,,2023-02-13T00:00:00.000+0000,0.0, As per Grievance description
K G DAFTARY (SUPERINTENDENT ENGINEER),,,2023-02-13T00:00:00.000+0000,0.0, As per Grievance description
Ajay H Parmar (Executive Engineer IT),,,2023-02-18T00:00:00.000+0000,5.0, Pl. do the needful
Mr. JAYNISH HASMUKHBHAI MODI (General Manager),,,2023-03-16T00:00:00.000+0000,26.0, Pl see the attached file for action taken. 
,,,2023-01-30T00:00:00.000+0000,,
Ankita Jadeja (U.S.),,,2023-01-30T00:00:00.000+0000,0.0, For necessary action sent to concern dept. 
SHRI R.C.DESAI (Dy Secretary),,,2023-01-31T00:00:00.000+0000,1.0, 
Jayshree Devangan IAS (JOINT SECRETARY),,,2023-02-08T00:00:00.000+0000,8.0, નિયમોનુસારની કાર્યવાહી અર્થે 
S P CHAUDHARI (JOINT DIRECTOR),,,2023-02-10T00:00:00.000+0000,2.0," સદર અરજી જિલ્લા શિક્ષણાધિકારીશ્રી અને જિલ્લા પ્રાથમિક શિક્ષણાધિકારીશ્રી, સુરતને મોકલી આપવામાં આવેલ છે. તો તે ની કચેરીનો સંપર્ક સાધવા વિનંતી છે. તેમનો મોબાઈલ નં- 9909970218 અને 9909971697 છે. 
"
